Wave   ,Sample   ,Dark     ,Reference
230.218,  306.325,  284.600,  274.450
230.311,  338.325,  306.600,  296.450
230.404,  320.325,  298.600,  326.450
230.497,  335.325,  295.600,  309.450
230.591,  340.325,  342.600,  328.450
230.684,  300.325,  317.600,  333.450
230.777,  282.325,  318.600,  312.450
230.870,  301.325,  330.600,  321.450
230.964,  284.325,  321.600,  306.450
231.057,  327.325,  306.600,  332.450
231.150,  345.325,  320.600,  304.450
231.243,  308.325,  310.600,  310.450
231.336,  345.325,  334.600,  326.450
231.430,  301.325,  320.600,  279.450
231.523,  336.325,  346.600,  304.450
231.616,  295.325,  297.600,  290.450
231.709,  359.325,  328.600,  315.450
231.802,  297.325,  280.600,  295.450
231.895,  321.325,  293.600,  313.450
231.988,  337.325,  312.600,  320.450
232.082,  306.325,  316.600,  281.450
232.175,  328.325,  289.600,  279.450
232.268,  313.325,  319.600,  301.450
232.361,  315.325,  288.600,  264.450
232.454,  323.325,  297.600,  320.450
232.547,  344.325,  333.600,  272.450
232.640,  287.325,  314.600,  287.450
232.733,  301.325,  297.600,  300.450
232.826,  316.325,  303.600,  270.450
232.919,  332.325,  318.600,  294.450
233.012,  285.325,  322.600,  292.450
233.105,  312.325,  318.600,  283.450
233.199,  313.325,  324.600,  298.450
233.292,  317.325,  293.600,  307.450
233.385,  251.325,  262.600,  233.450
233.478,  309.325,  302.600,  272.450
233.571,  317.325,  314.600,  293.450
233.664,  323.325,  341.600,  283.450
233.757,  259.325,  254.600,  231.450
233.850,  288.325,  272.600,  248.450
233.943,  303.325,  298.600,  272.450
234.035,  311.325,  318.600,  292.450
234.128,  290.325,  282.600,  265.450
234.221,  324.325,  310.600,  293.450
234.314,  321.325,  333.600,  318.450
234.407,  312.325,  338.600,  286.450
234.500,  278.325,  286.600,  280.450
234.593,  280.325,  280.600,  290.450
234.686,  265.325,  276.600,  256.450
234.779,  299.325,  270.600,  275.450
234.872,  293.325,  276.600,  261.450
234.965,  314.325,  298.600,  286.450
235.058,  301.325,  269.600,  263.450
235.150,  281.325,  311.600,  286.450
235.243,  272.325,  280.600,  311.450
235.336,  285.325,  317.600,  296.450
235.429,  254.325,  258.600,  241.450
235.522,  345.325,  352.600,  293.450
235.615,  269.325,  309.600,  253.450
235.707,  321.325,  289.600,  277.450
235.800,  283.325,  302.600,  268.450
235.893,  300.325,  328.600,  262.450
235.986,  297.325,  305.600,  312.450
236.079,  281.325,  310.600,  308.450
236.171,  271.325,  272.600,  270.450
236.264,  322.325,  310.600,  282.450
236.357,  307.325,  289.600,  297.450
236.450,  335.325,  314.600,  308.450
236.542,  279.325,  286.600,  258.450
236.635,  308.325,  319.600,  287.450
236.728,  276.325,  276.600,  273.450
236.821,  288.325,  270.600,  268.450
236.913,  292.325,  326.600,  268.450
237.006,  310.325,  300.600,  257.450
237.099,  315.325,  289.600,  271.450
237.191,  317.325,  345.600,  288.450
237.284,  267.325,  256.600,  282.450
237.377,  321.325,  294.600,  312.450
237.470,  290.325,  291.600,  256.450
237.562,  288.325,  266.600,  261.450
237.655,  317.325,  342.600,  294.450
237.747,  302.325,  325.600,  263.450
237.840,  335.325,  292.600,  302.450
237.933,  304.325,  327.600,  284.450
238.025,  325.325,  338.600,  306.450
238.118,  295.325,  306.600,  287.450
238.211,  266.325,  282.600,  227.450
238.303,  274.325,  277.600,  273.450
238.396,  275.325,  289.600,  270.450
238.488,  321.325,  300.600,  281.450
238.581,  288.325,  306.600,  235.450
238.673,  286.325,  304.600,  273.450
238.766,  298.325,  268.600,  282.450
238.859,  298.325,  282.600,  277.450
238.951,  301.325,  295.600,  280.450
239.044,  275.325,  270.600,  283.450
239.136,  318.325,  269.600,  284.450
239.229,  296.325,  297.600,  291.450
239.321,  272.325,  262.600,  248.450
239.414,  319.325,  289.600,  288.450
239.506,  314.325,  280.600,  267.450
239.599,  354.325,  352.600,  292.450
239.691,  293.325,  306.600,  269.450
239.784,  297.325,  296.600,  288.450
239.876,  318.325,  280.600,  288.450
239.969,  284.325,  287.600,  281.450
240.061,  298.325,  277.600,  262.450
240.153,  289.325,  260.600,  278.450
240.246,  275.325,  295.600,  292.450
240.338,  314.325,  309.600,  324.450
240.431,  245.325,  277.600,  282.450
240.523,  298.325,  300.600,  237.450
240.615,  299.325,  293.600,  321.450
240.708,  320.325,  355.600,  292.450
240.800,  334.325,  302.600,  288.450
240.893,  287.325,  274.600,  261.450
240.985,  306.325,  321.600,  270.450
241.077,  292.325,  268.600,  262.450
241.170,  305.325,  313.600,  286.450
241.262,  296.325,  284.600,  284.450
241.354,  278.325,  246.600,  244.450
241.447,  276.325,  286.600,  271.450
241.539,  283.325,  295.600,  247.450
241.631,  303.325,  312.600,  279.450
241.724,  263.325,  261.600,  246.450
241.816,  302.325,  258.600,  264.450
241.908,  297.325,  278.600,  263.450
242.000,  284.325,  283.600,  263.450
242.093,  274.325,  303.600,  261.450
242.185,  290.325,  306.600,  269.450
242.277,  298.325,  282.600,  242.450
242.369,  293.325,  278.600,  269.450
242.462,  285.325,  271.600,  247.450
242.554,  280.325,  253.600,  266.450
242.646,  276.325,  282.600,  270.450
242.738,  328.325,  320.600,  281.450
242.830,  241.325,  292.600,  230.450
242.923,  321.325,  309.600,  303.450
243.015,  271.325,  288.600,  269.450
243.107,  315.325,  280.600,  253.450
243.199,  283.325,  309.600,  300.450
243.291,  291.325,  319.600,  253.450
243.383,  283.325,  240.600,  273.450
243.476,  288.325,  257.600,  282.450
243.568,  282.325,  293.600,  284.450
243.660,  308.325,  260.600,  268.450
243.752,  274.325,  305.600,  270.450
243.844,  312.325,  299.600,  284.450
243.936,  287.325,  316.600,  299.450
244.028,  298.325,  332.600,  290.450
244.120,  257.325,  267.600,  230.450
244.212,  310.325,  298.600,  289.450
244.305,  243.325,  267.600,  270.450
244.397,  282.325,  315.600,  267.450
244.489,  302.325,  303.600,  285.450
244.581,  323.325,  301.600,  279.450
244.673,  264.325,  286.600,  252.450
244.765,  284.325,  277.600,  293.450
244.857,  332.325,  303.600,  251.450
244.949,  328.325,  305.600,  282.450
245.041,  258.325,  250.600,  223.450
245.133,  307.325,  294.600,  292.450
245.225,  307.325,  258.600,  248.450
245.317,  309.325,  253.600,  267.450
245.409,  285.325,  282.600,  263.450
245.501,  322.325,  286.600,  265.450
245.593,  296.325,  328.600,  278.450
245.685,  294.325,  330.600,  286.450
245.776,  299.325,  298.600,  267.450
245.868,  255.325,  308.600,  263.450
245.960,  302.325,  242.600,  252.450
246.052,  309.325,  291.600,  307.450
246.144,  292.325,  282.600,  285.450
246.236,  264.325,  296.600,  257.450
246.328,  300.325,  285.600,  287.450
246.420,  286.325,  282.600,  270.450
246.512,  329.325,  303.600,  295.450
246.604,  305.325,  280.600,  278.450
246.695,  271.325,  275.600,  268.450
246.787,  315.325,  288.600,  299.450
246.879,  334.325,  296.600,  275.450
246.971,  313.325,  305.600,  285.450
247.063,  287.325,  281.600,  253.450
247.155,  306.325,  295.600,  240.450
247.246,  298.325,  305.600,  285.450
247.338,  330.325,  297.600,  287.450
247.430,  327.325,  298.600,  312.450
247.522,  312.325,  294.600,  294.450
247.613,  328.325,  287.600,  278.450
247.705,  306.325,  302.600,  286.450
247.797,  372.325,  322.600,  301.450
247.889,  326.325,  294.600,  286.450
247.980,  337.325,  318.600,  273.450
248.072,  335.325,  315.600,  275.450
248.164,  314.325,  368.600,  297.450
248.256,  299.325,  280.600,  302.450
248.347,  308.325,  312.600,  275.450
248.439,  303.325,  302.600,  260.450
248.531,  328.325,  301.600,  297.450
248.622,  328.325,  315.600,  318.450
248.714,  272.325,  303.600,  257.450
248.806,  307.325,  301.600,  287.450
248.897,  338.325,  266.600,  290.450
248.989,  295.325,  260.600,  246.450
249.081,  289.325,  291.600,  305.450
249.172,  285.325,  289.600,  264.450
249.264,  298.325,  310.600,  303.450
249.356,  296.325,  274.600,  253.450
249.447,  280.325,  287.600,  283.450
249.539,  307.325,  289.600,  288.450
249.630,  319.325,  296.600,  286.450
249.722,  308.325,  310.600,  305.450
249.813,  281.325,  302.600,  256.450
249.905,  275.325,  319.600,  291.450
249.997,  254.325,  270.600,  248.450
250.088,  290.325,  295.600,  285.450
250.180,  273.325,  280.600,  288.450
250.271,  323.325,  296.600,  268.450
250.363,  322.325,  329.600,  307.450
250.454,  308.325,  268.600,  238.450
250.546,  318.325,  271.600,  272.450
250.637,  277.325,  285.600,  242.450
250.729,  278.325,  267.600,  250.450
250.820,  294.325,  306.600,  297.450
250.912,  291.325,  299.600,  243.450
251.003,  310.325,  285.600,  296.450
251.095,  295.325,  296.600,  273.450
251.186,  270.325,  269.600,  253.450
251.277,  280.325,  276.600,  290.450
251.369,  308.325,  295.600,  275.450
251.460,  288.325,  272.600,  272.450
251.552,  316.325,  293.600,  292.450
251.643,  318.325,  292.600,  276.450
251.735,  289.325,  303.600,  241.450
251.826,  315.325,  313.600,  259.450
251.917,  297.325,  325.600,  258.450
252.009,  323.325,  338.600,  254.450
252.100,  326.325,  343.600,  266.450
252.191,  355.325,  337.600,  260.450
252.283,  356.325,  328.600,  299.450
252.374,  389.325,  372.600,  289.450
252.465,  440.325,  390.600,  301.450
252.557,  388.325,  393.600,  251.450
252.648,  434.325,  378.600,  258.450
252.739,  483.325,  397.600,  267.450
252.831,  441.325,  439.600,  250.450
252.922,  451.325,  440.600,  266.450
253.013,  501.325,  520.600,  241.450
253.104,  544.325,  576.600,  255.450
253.196,  680.325,  712.600,  265.450
253.287,  851.325,  807.600,  289.450
253.378, 1282.325, 1233.600,  257.450
