Wave   ,Sample   ,Dark     ,Reference
230.218,  271.475,  284.600,  274.450
230.311,  319.475,  306.600,  296.450
230.404,  319.475,  298.600,  326.450
230.497,  304.475,  295.600,  309.450
230.591,  338.475,  342.600,  328.450
230.684,  342.475,  317.600,  333.450
230.777,  298.475,  318.600,  312.450
230.870,  314.475,  330.600,  321.450
230.964,  290.475,  321.600,  306.450
231.057,  325.475,  306.600,  332.450
231.150,  315.475,  320.600,  304.450
231.243,  355.475,  310.600,  310.450
231.336,  325.475,  334.600,  326.450
231.430,  315.475,  320.600,  279.450
231.523,  289.475,  346.600,  304.450
231.616,  328.475,  297.600,  290.450
231.709,  370.475,  328.600,  315.450
231.802,  321.475,  280.600,  295.450
231.895,  294.475,  293.600,  313.450
231.988,  335.475,  312.600,  320.450
232.082,  318.475,  316.600,  281.450
232.175,  317.475,  289.600,  279.450
232.268,  345.475,  319.600,  301.450
232.361,  283.475,  288.600,  264.450
232.454,  328.475,  297.600,  320.450
232.547,  339.475,  333.600,  272.450
232.640,  289.475,  314.600,  287.450
232.733,  277.475,  297.600,  300.450
232.826,  254.475,  303.600,  270.450
232.919,  304.475,  318.600,  294.450
233.012,  312.475,  322.600,  292.450
233.105,  275.475,  318.600,  283.450
233.199,  297.475,  324.600,  298.450
233.292,  305.475,  293.600,  307.450
233.385,  244.475,  262.600,  233.450
233.478,  296.475,  302.600,  272.450
233.571,  330.475,  314.600,  293.450
233.664,  317.475,  341.600,  283.450
233.757,  281.475,  254.600,  231.450
233.850,  272.475,  272.600,  248.450
233.943,  286.475,  298.600,  272.450
234.035,  313.475,  318.600,  292.450
234.128,  287.475,  282.600,  265.450
234.221,  279.475,  310.600,  293.450
234.314,  306.475,  333.600,  318.450
234.407,  301.475,  338.600,  286.450
234.500,  265.475,  286.600,  280.450
234.593,  278.475,  280.600,  290.450
234.686,  282.475,  276.600,  256.450
234.779,  277.475,  270.600,  275.450
234.872,  265.475,  276.600,  261.450
234.965,  277.475,  298.600,  286.450
235.058,  257.475,  269.600,  263.450
235.150,  309.475,  311.600,  286.450
235.243,  281.475,  280.600,  311.450
235.336,  329.475,  317.600,  296.450
235.429,  287.475,  258.600,  241.450
235.522,  309.475,  352.600,  293.450
235.615,  231.475,  309.600,  253.450
235.707,  257.475,  289.600,  277.450
235.800,  305.475,  302.600,  268.450
235.893,  286.475,  328.600,  262.450
235.986,  291.475,  305.600,  312.450
236.079,  304.475,  310.600,  308.450
236.171,  243.475,  272.600,  270.450
236.264,  309.475,  310.600,  282.450
236.357,  291.475,  289.600,  297.450
236.450,  310.475,  314.600,  308.450
236.542,  246.475,  286.600,  258.450
236.635,  328.475,  319.600,  287.450
236.728,  307.475,  276.600,  273.450
236.821,  264.475,  270.600,  268.450
236.913,  295.475,  326.600,  268.450
237.006,  255.475,  300.600,  257.450
237.099,  284.475,  289.600,  271.450
237.191,  268.475,  345.600,  288.450
237.284,  264.475,  256.600,  282.450
237.377,  272.475,  294.600,  312.450
237.470,  298.475,  291.600,  256.450
237.562,  292.475,  266.600,  261.450
237.655,  318.475,  342.600,  294.450
237.747,  310.475,  325.600,  263.450
237.840,  340.475,  292.600,  302.450
237.933,  309.475,  327.600,  284.450
238.025,  290.475,  338.600,  306.450
238.118,  265.475,  306.600,  287.450
238.211,  261.475,  282.600,  227.450
238.303,  250.475,  277.600,  273.450
238.396,  275.475,  289.600,  270.450
238.488,  321.475,  300.600,  281.450
238.581,  283.475,  306.600,  235.450
238.673,  279.475,  304.600,  273.450
238.766,  293.475,  268.600,  282.450
238.859,  254.475,  282.600,  277.450
238.951,  275.475,  295.600,  280.450
239.044,  284.475,  270.600,  283.450
239.136,  260.475,  269.600,  284.450
239.229,  311.475,  297.600,  291.450
239.321,  255.475,  262.600,  248.450
239.414,  312.475,  289.600,  288.450
239.506,  286.475,  280.600,  267.450
239.599,  300.475,  352.600,  292.450
239.691,  282.475,  306.600,  269.450
239.784,  328.475,  296.600,  288.450
239.876,  296.475,  280.600,  288.450
239.969,  287.475,  287.600,  281.450
240.061,  296.475,  277.600,  262.450
240.153,  289.475,  260.600,  278.450
240.246,  280.475,  295.600,  292.450
240.338,  324.475,  309.600,  324.450
240.431,  282.475,  277.600,  282.450
240.523,  296.475,  300.600,  237.450
240.615,  305.475,  293.600,  321.450
240.708,  336.475,  355.600,  292.450
240.800,  296.475,  302.600,  288.450
240.893,  281.475,  274.600,  261.450
240.985,  292.475,  321.600,  270.450
241.077,  237.475,  268.600,  262.450
241.170,  302.475,  313.600,  286.450
241.262,  308.475,  284.600,  284.450
241.354,  223.475,  246.600,  244.450
241.447,  288.475,  286.600,  271.450
241.539,  277.475,  295.600,  247.450
241.631,  315.475,  312.600,  279.450
241.724,  246.475,  261.600,  246.450
241.816,  274.475,  258.600,  264.450
241.908,  268.475,  278.600,  263.450
242.000,  297.475,  283.600,  263.450
