Wave   ,Sample   ,Dark     ,Reference
230.218,  295.323,  284.600,  274.450
230.311,  311.122,  306.600,  296.450
230.404,  308.122,  298.600,  326.450
230.497,  309.223,  295.600,  309.450
230.591,  336.723,  342.600,  328.450
230.684,  320.823,  317.600,  333.450
230.777,  303.122,  318.600,  312.450
230.870,  301.922,  330.600,  321.450
230.964,  298.022,  321.600,  306.450
231.057,  334.823,  306.600,  332.450
231.150,  328.323,  320.600,  304.450
231.243,  335.422,  310.600,  310.450
231.336,  332.622,  334.600,  326.450
231.430,  310.723,  320.600,  279.450
231.523,  323.622,  346.600,  304.450
231.616,  309.422,  297.600,  290.450
231.709,  337.022,  328.600,  315.450
231.802,  320.823,  280.600,  295.450
231.895,  317.622,  293.600,  313.450
231.988,  317.922,  312.600,  320.450
232.082,  309.622,  316.600,  281.450
232.175,  315.422,  289.600,  279.450
232.268,  313.323,  319.600,  301.450
232.361,  311.922,  288.600,  264.450
232.454,  333.223,  297.600,  320.450
232.547,  342.922,  333.600,  272.450
232.640,  301.022,  314.600,  287.450
232.733,  327.323,  297.600,  300.450
232.826,  292.122,  303.600,  270.450
232.919,  310.422,  318.600,  294.450
233.012,  299.022,  322.600,  292.450
233.105,  308.122,  318.600,  283.450
233.199,  313.022,  324.600,  298.450
233.292,  297.223,  293.600,  307.450
233.385,  270.022,  262.600,  233.450
233.478,  301.622,  302.600,  272.450
233.571,  326.223,  314.600,  293.450
233.664,  321.223,  341.600,  283.450
233.757,  288.723,  254.600,  231.450
233.850,  297.622,  272.600,  248.450
233.943,  303.022,  298.600,  272.450
234.035,  309.723,  318.600,  292.450
234.128,  294.022,  282.600,  265.450
234.221,  305.622,  310.600,  293.450
234.314,  311.823,  333.600,  318.450
234.407,  324.522,  338.600,  286.450
234.500,  287.823,  286.600,  280.450
234.593,  302.422,  280.600,  290.450
234.686,  292.723,  276.600,  256.450
234.779,  300.922,  270.600,  275.450
234.872,  296.622,  276.600,  261.450
234.965,  303.022,  298.600,  286.450
235.058,  286.122,  269.600,  263.450
235.150,  297.223,  311.600,  286.450
235.243,  293.422,  280.600,  311.450
235.336,  307.422,  317.600,  296.450
235.429,  281.723,  258.600,  241.450
235.522,  339.223,  352.600,  293.450
235.615,  279.223,  309.600,  253.450
235.707,  299.823,  289.600,  277.450
235.800,  304.522,  302.600,  268.450
235.893,  308.022,  328.600,  262.450
235.986,  306.622,  305.600,  312.450
236.079,  299.823,  310.600,  308.450
236.171,  273.022,  272.600,  270.450
236.264,  317.622,  310.600,  282.450
236.357,  296.522,  289.600,  297.450
236.450,  320.122,  314.600,  308.450
236.542,  271.823,  286.600,  258.450
236.635,  330.622,  319.600,  287.450
236.728,  304.223,  276.600,  273.450
236.821,  285.723,  270.600,  268.450
236.913,  290.422,  326.600,  268.450
237.006,  287.922,  300.600,  257.450
237.099,  290.823,  289.600,  271.450
237.191,  304.823,  345.600,  288.450
237.284,  281.022,  256.600,  282.450
237.377,  306.723,  294.600,  312.450
237.470,  295.922,  291.600,  256.450
237.562,  297.823,  266.600,  261.450
237.655,  332.622,  342.600,  294.450
237.747,  311.522,  325.600,  263.450
237.840,  322.122,  292.600,  302.450
237.933,  302.622,  327.600,  284.450
238.025,  311.422,  338.600,  306.450
238.118,  298.723,  306.600,  287.450
238.211,  276.622,  282.600,  227.450
238.303,  278.422,  277.600,  273.450
238.396,  282.122,  289.600,  270.450
238.488,  308.122,  300.600,  281.450
238.581,  305.422,  306.600,  235.450
