Wave   ,Sample   ,Dark     ,Reference
230.218,  291.082,  284.600,  274.450
230.311,  318.383,  306.600,  296.450
230.404,  311.582,  298.600,  326.450
230.497,  320.983,  295.600,  309.450
230.591,  336.082,  342.600,  328.450
230.684,  328.883,  317.600,  333.450
230.777,  310.582,  318.600,  312.450
230.870,  310.082,  330.600,  321.450
230.964,  313.383,  321.600,  306.450
231.057,  332.682,  306.600,  332.450
231.150,  332.283,  320.600,  304.450
231.243,  332.082,  310.600,  310.450
231.336,  328.182,  334.600,  326.450
231.430,  315.582,  320.600,  279.450
231.523,  320.582,  346.600,  304.450
231.616,  307.082,  297.600,  290.450
231.709,  344.082,  328.600,  315.450
231.802,  311.182,  280.600,  295.450
231.895,  323.983,  293.600,  313.450
231.988,  332.383,  312.600,  320.450
232.082,  311.082,  316.600,  281.450
232.175,  318.082,  289.600,  279.450
232.268,  317.383,  319.600,  301.450
232.361,  315.182,  288.600,  264.450
232.454,  332.082,  297.600,  320.450
232.547,  330.582,  333.600,  272.450
232.640,  301.182,  314.600,  287.450
232.733,  319.383,  297.600,  300.450
232.826,  294.082,  303.600,  270.450
232.919,  320.883,  318.600,  294.450
233.012,  302.783,  322.600,  292.450
233.105,  311.783,  318.600,  283.450
233.199,  312.483,  324.600,  298.450
233.292,  304.783,  293.600,  307.450
233.385,  274.383,  262.600,  233.450
233.478,  301.182,  302.600,  272.450
233.571,  330.783,  314.600,  293.450
233.664,  325.783,  341.600,  283.450
233.757,  290.582,  254.600,  231.450
233.850,  293.283,  272.600,  248.450
233.943,  301.383,  298.600,  272.450
234.035,  316.383,  318.600,  292.450
234.128,  288.383,  282.600,  265.450
234.221,  292.983,  310.600,  293.450
234.314,  309.082,  333.600,  318.450
234.407,  321.383,  338.600,  286.450
234.500,  299.483,  286.600,  280.450
234.593,  298.082,  280.600,  290.450
234.686,  304.283,  276.600,  256.450
234.779,  301.783,  270.600,  275.450
234.872,  295.983,  276.600,  261.450
234.965,  306.383,  298.600,  286.450
235.058,  291.682,  269.600,  263.450
235.150,  292.582,  311.600,  286.450
235.243,  297.483,  280.600,  311.450
235.336,  310.483,  317.600,  296.450
235.429,  276.682,  258.600,  241.450
235.522,  339.383,  352.600,  293.450
235.615,  270.483,  309.600,  253.450
235.707,  291.082,  289.600,  277.450
235.800,  292.283,  302.600,  268.450
235.893,  305.383,  328.600,  262.450
235.986,  305.883,  305.600,  312.450
236.079,  298.483,  310.600,  308.450
236.171,  288.182,  272.600,  270.450
236.264,  330.883,  310.600,  282.450
236.357,  293.983,  289.600,  297.450
236.450,  321.283,  314.600,  308.450
236.542,  277.582,  286.600,  258.450
236.635,  324.283,  319.600,  287.450
236.728,  296.582,  276.600,  273.450
236.821,  289.983,  270.600,  268.450
236.913,  287.983,  326.600,  268.450
237.006,  280.983,  300.600,  257.450
237.099,  294.983,  289.600,  271.450
237.191,  307.682,  345.600,  288.450
237.284,  285.783,  256.600,  282.450
237.377,  309.483,  294.600,  312.450
237.470,  293.582,  291.600,  256.450
237.562,  283.182,  266.600,  261.450
237.655,  334.283,  342.600,  294.450
237.747,  307.682,  325.600,  263.450
237.840,  333.182,  292.600,  302.450
237.933,  308.582,  327.600,  284.450
238.025,  315.682,  338.600,  306.450
238.118,  302.883,  306.600,  287.450
238.211,  271.283,  282.600,  227.450
238.303,  279.082,  277.600,  273.450
238.396,  272.182,  289.600,  270.450
238.488,  291.783,  300.600,  281.450
238.581,  295.383,  306.600,  235.450
238.673,  293.983,  304.600,  273.450
238.766,  290.182,  268.600,  282.450
238.859,  282.082,  282.600,  277.450
238.951,  292.783,  295.600,  280.450
239.044,  297.082,  270.600,  283.450
239.136,  283.483,  269.600,  284.450
239.229,  296.582,  297.600,  291.450
239.321,  287.682,  262.600,  248.450
239.414,  306.383,  289.600,  288.450
239.506,  299.383,  280.600,  267.450
239.599,  324.283,  352.600,  292.450
239.691,  297.883,  306.600,  269.450
239.784,  313.582,  296.600,  288.450
239.876,  302.483,  280.600,  288.450
239.969,  289.983,  287.600,  281.450
240.061,  282.283,  277.600,  262.450
240.153,  293.983,  260.600,  278.450
240.246,  289.783,  295.600,  292.450
240.338,  316.682,  309.600,  324.450
240.431,  278.582,  277.600,  282.450
240.523,  278.582,  300.600,  237.450
240.615,  308.582,  293.600,  321.450
240.708,  323.283,  355.600,  292.450
240.800,  298.682,  302.600,  288.450
240.893,  280.983,  274.600,  261.450
240.985,  298.883,  321.600,  270.450
241.077,  278.383,  268.600,  262.450
241.170,  317.283,  313.600,  286.450
241.262,  301.082,  284.600,  284.450
241.354,  266.883,  246.600,  244.450
241.447,  291.182,  286.600,  271.450
241.539,  278.883,  295.600,  247.450
241.631,  331.483,  312.600,  279.450
241.724,  279.983,  261.600,  246.450
241.816,  285.483,  258.600,  264.450
241.908,  290.682,  278.600,  263.450
242.000,  283.983,  283.600,  263.450
242.093,  298.182,  303.600,  261.450
242.185,  299.383,  306.600,  269.450
242.277,  293.283,  282.600,  242.450
242.369,  300.483,  278.600,  269.450
242.462,  281.883,  271.600,  247.450
242.554,  290.483,  253.600,  266.450
242.646,  288.983,  282.600,  270.450
242.738,  320.383,  320.600,  281.450
242.830,  261.182,  292.600,  230.450
242.923,  304.883,  309.600,  303.450
243.015,  276.082,  288.600,  269.450
243.107,  278.383,  280.600,  253.450
243.199,  293.182,  309.600,  300.450
243.291,  287.682,  319.600,  253.450
243.383,  259.983,  240.600,  273.450
243.476,  283.182,  257.600,  282.450
243.568,  297.682,  293.600,  284.450
243.660,  281.283,  260.600,  268.450
243.752,  293.082,  305.600,  270.450
243.844,  304.082,  299.600,  284.450
243.936,  304.082,  316.600,  299.450
244.028,  316.883,  332.600,  290.450
244.120,  269.582,  267.600,  230.450
244.212,  299.383,  298.600,  289.450
244.305,  266.383,  267.600,  270.450
244.397,  300.383,  315.600,  267.450
244.489,  310.582,  303.600,  285.450
244.581,  309.082,  301.600,  279.450
244.673,  294.783,  286.600,  252.450
244.765,  311.383,  277.600,  293.450
244.857,  295.783,  303.600,  251.450
244.949,  295.582,  305.600,  282.450
245.041,  266.783,  250.600,  223.450
245.133,  313.082,  294.600,  292.450
245.225,  280.983,  258.600,  248.450
245.317,  286.883,  253.600,  267.450
245.409,  279.483,  282.600,  263.450
245.501,  298.883,  286.600,  265.450
245.593,  304.682,  328.600,  278.450
245.685,  297.383,  330.600,  286.450
245.776,  296.582,  298.600,  267.450
245.868,  279.883,  308.600,  263.450
245.960,  262.283,  242.600,  252.450
246.052,  318.883,  291.600,  307.450
246.144,  296.783,  282.600,  285.450
246.236,  290.983,  296.600,  257.450
246.328,  303.582,  285.600,  287.450
246.420,  283.883,  282.600,  270.450
246.512,  309.682,  303.600,  295.450
246.604,  291.983,  280.600,  278.450
246.695,  273.883,  275.600,  268.450
246.787,  304.483,  288.600,  299.450
246.879,  304.383,  296.600,  275.450
246.971,  308.682,  305.600,  285.450
247.063,  292.483,  281.600,  253.450
247.155,  312.582,  295.600,  240.450
247.246,  290.483,  305.600,  285.450
247.338,  301.383,  297.600,  287.450
247.430,  306.682,  298.600,  312.450
247.522,  311.582,  294.600,  294.450
