Wave   ,Sample   ,Dark     ,Reference
230.218,  288.427,  284.600,  274.450
230.311,  311.628,  306.600,  296.450
230.404,  311.628,  298.600,  326.450
230.497,  317.328,  295.600,  309.450
230.591,  329.927,  342.600,  328.450
230.684,  324.027,  317.600,  333.450
230.777,  308.128,  318.600,  312.450
230.870,  309.927,  330.600,  321.450
230.964,  313.228,  321.600,  306.450
231.057,  340.828,  306.600,  332.450
231.150,  327.628,  320.600,  304.450
231.243,  335.427,  310.600,  310.450
231.336,  324.927,  334.600,  326.450
231.430,  315.427,  320.600,  279.450
231.523,  315.128,  346.600,  304.450
231.616,  311.628,  297.600,  290.450
231.709,  341.027,  328.600,  315.450
231.802,  310.128,  280.600,  295.450
231.895,  315.328,  293.600,  313.450
231.988,  317.927,  312.600,  320.450
232.082,  307.328,  316.600,  281.450
232.175,  317.527,  289.600,  279.450
232.268,  322.228,  319.600,  301.450
232.361,  314.628,  288.600,  264.450
232.454,  325.228,  297.600,  320.450
232.547,  321.027,  333.600,  272.450
232.640,  298.628,  314.600,  287.450
232.733,  329.728,  297.600,  300.450
232.826,  297.927,  303.600,  270.450
232.919,  316.927,  318.600,  294.450
233.012,  302.527,  322.600,  292.450
233.105,  311.027,  318.600,  283.450
233.199,  310.228,  324.600,  298.450
233.292,  303.128,  293.600,  307.450
233.385,  268.228,  262.600,  233.450
233.478,  296.728,  302.600,  272.450
233.571,  328.027,  314.600,  293.450
233.664,  313.427,  341.600,  283.450
233.757,  284.128,  254.600,  231.450
233.850,  286.527,  272.600,  248.450
233.943,  296.828,  298.600,  272.450
234.035,  312.027,  318.600,  292.450
234.128,  287.728,  282.600,  265.450
234.221,  303.927,  310.600,  293.450
234.314,  329.828,  333.600,  318.450
234.407,  322.628,  338.600,  286.450
234.500,  294.628,  286.600,  280.450
234.593,  292.128,  280.600,  290.450
234.686,  307.328,  276.600,  256.450
234.779,  290.027,  270.600,  275.450
234.872,  294.228,  276.600,  261.450
234.965,  291.427,  298.600,  286.450
235.058,  286.328,  269.600,  263.450
235.150,  298.828,  311.600,  286.450
235.243,  295.027,  280.600,  311.450
235.336,  312.728,  317.600,  296.450
235.429,  274.728,  258.600,  241.450
235.522,  340.828,  352.600,  293.450
235.615,  266.427,  309.600,  253.450
235.707,  293.728,  289.600,  277.450
235.800,  304.927,  302.600,  268.450
235.893,  300.027,  328.600,  262.450
235.986,  298.927,  305.600,  312.450
236.079,  287.228,  310.600,  308.450
236.171,  279.128,  272.600,  270.450
236.264,  317.628,  310.600,  282.450
236.357,  298.328,  289.600,  297.450
236.450,  317.628,  314.600,  308.450
236.542,  277.828,  286.600,  258.450
236.635,  328.828,  319.600,  287.450
236.728,  290.828,  276.600,  273.450
236.821,  291.728,  270.600,  268.450
236.913,  292.228,  326.600,  268.450
237.006,  279.228,  300.600,  257.450
237.099,  283.427,  289.600,  271.450
237.191,  315.328,  345.600,  288.450
237.284,  269.927,  256.600,  282.450
237.377,  302.328,  294.600,  312.450
237.470,  297.027,  291.600,  256.450
237.562,  280.728,  266.600,  261.450
237.655,  328.828,  342.600,  294.450
237.747,  302.527,  325.600,  263.450
237.840,  326.228,  292.600,  302.450
237.933,  300.728,  327.600,  284.450
238.025,  315.927,  338.600,  306.450
238.118,  287.027,  306.600,  287.450
238.211,  290.628,  282.600,  227.450
238.303,  278.228,  277.600,  273.450
238.396,  280.228,  289.600,  270.450
238.488,  297.828,  300.600,  281.450
238.581,  309.328,  306.600,  235.450
238.673,  299.628,  304.600,  273.450
238.766,  293.927,  268.600,  282.450
238.859,  286.828,  282.600,  277.450
238.951,  288.128,  295.600,  280.450
239.044,  291.128,  270.600,  283.450
239.136,  277.228,  269.600,  284.450
239.229,  282.027,  297.600,  291.450
239.321,  286.228,  262.600,  248.450
239.414,  300.828,  289.600,  288.450
239.506,  297.027,  280.600,  267.450
239.599,  340.527,  352.600,  292.450
239.691,  290.828,  306.600,  269.450
239.784,  304.027,  296.600,  288.450
239.876,  304.427,  280.600,  288.450
239.969,  311.027,  287.600,  281.450
240.061,  278.927,  277.600,  262.450
240.153,  291.728,  260.600,  278.450
240.246,  303.828,  295.600,  292.450
240.338,  330.828,  309.600,  324.450
240.431,  281.927,  277.600,  282.450
240.523,  277.128,  300.600,  237.450
240.615,  313.027,  293.600,  321.450
240.708,  319.927,  355.600,  292.450
240.800,  296.427,  302.600,  288.450
240.893,  282.427,  274.600,  261.450
240.985,  309.228,  321.600,  270.450
241.077,  284.527,  268.600,  262.450
241.170,  309.927,  313.600,  286.450
241.262,  301.427,  284.600,  284.450
241.354,  266.027,  246.600,  244.450
241.447,  288.128,  286.600,  271.450
241.539,  289.128,  295.600,  247.450
241.631,  329.628,  312.600,  279.450
241.724,  260.527,  261.600,  246.450
241.816,  297.128,  258.600,  264.450
241.908,  287.628,  278.600,  263.450
242.000,  282.328,  283.600,  263.450
242.093,  294.628,  303.600,  261.450
242.185,  292.828,  306.600,  269.450
242.277,  286.927,  282.600,  242.450
242.369,  292.828,  278.600,  269.450
242.462,  285.328,  271.600,  247.450
242.554,  281.228,  253.600,  266.450
242.646,  301.128,  282.600,  270.450
242.738,  309.328,  320.600,  281.450
242.830,  257.828,  292.600,  230.450
242.923,  312.328,  309.600,  303.450
243.015,  267.828,  288.600,  269.450
243.107,  276.628,  280.600,  253.450
243.199,  277.427,  309.600,  300.450
243.291,  282.128,  319.600,  253.450
243.383,  258.027,  240.600,  273.450
243.476,  279.128,  257.600,  282.450
243.568,  289.828,  293.600,  284.450
243.660,  287.527,  260.600,  268.450
243.752,  294.128,  305.600,  270.450
243.844,  299.527,  299.600,  284.450
243.936,  293.328,  316.600,  299.450
244.028,  317.128,  332.600,  290.450
244.120,  266.828,  267.600,  230.450
244.212,  295.328,  298.600,  289.450
244.305,  279.128,  267.600,  270.450
244.397,  306.728,  315.600,  267.450
244.489,  311.427,  303.600,  285.450
244.581,  305.828,  301.600,  279.450
