Wave   ,Sample   ,Dark     ,Reference
230.218,  288.210,  284.600,  274.450
230.311,  315.289,  306.600,  296.450
230.404,  306.479,  298.600,  326.450
230.497,  312.039,  295.600,  309.450
230.591,  330.590,  342.600,  328.450
230.684,  324.159,  317.600,  333.450
230.777,  311.919,  318.600,  312.450
230.870,  308.590,  330.600,  321.450
230.964,  306.409,  321.600,  306.450
231.057,  337.039,  306.600,  332.450
231.150,  330.490,  320.600,  304.450
231.243,  325.530,  310.600,  310.450
231.336,  326.669,  334.600,  326.450
231.430,  316.549,  320.600,  279.450
231.523,  319.889,  346.600,  304.450
231.616,  306.039,  297.600,  290.450
231.709,  342.599,  328.600,  315.450
231.802,  308.900,  280.600,  295.450
231.895,  310.659,  293.600,  313.450
231.988,  326.129,  312.600,  320.450
232.082,  306.930,  316.600,  281.450
232.175,  310.030,  289.600,  279.450
232.268,  311.870,  319.600,  301.450
232.361,  311.590,  288.600,  264.450
232.454,  327.470,  297.600,  320.450
232.547,  331.199,  333.600,  272.450
232.640,  300.849,  314.600,  287.450
232.733,  323.889,  297.600,  300.450
232.826,  301.949,  303.600,  270.450
232.919,  320.750,  318.600,  294.450
233.012,  300.859,  322.600,  292.450
233.105,  308.049,  318.600,  283.450
233.199,  308.909,  324.600,  298.450
233.292,  301.609,  293.600,  307.450
233.385,  269.579,  262.600,  233.450
233.478,  305.590,  302.600,  272.450
233.571,  332.770,  314.600,  293.450
233.664,  316.299,  341.600,  283.450
233.757,  286.220,  254.600,  231.450
233.850,  289.659,  272.600,  248.450
233.943,  298.549,  298.600,  272.450
234.035,  311.319,  318.600,  292.450
234.128,  287.319,  282.600,  265.450
234.221,  306.560,  310.600,  293.450
234.314,  315.270,  333.600,  318.450
234.407,  318.049,  338.600,  286.450
234.500,  288.609,  286.600,  280.450
234.593,  296.960,  280.600,  290.450
234.686,  303.409,  276.600,  256.450
234.779,  298.470,  270.600,  275.450
234.872,  289.879,  276.600,  261.450
234.965,  294.030,  298.600,  286.450
235.058,  284.940,  269.600,  263.450
235.150,  299.150,  311.600,  286.450
235.243,  293.669,  280.600,  311.450
235.336,  312.159,  317.600,  296.450
235.429,  281.199,  258.600,  241.450
235.522,  342.030,  352.600,  293.450
235.615,  269.829,  309.600,  253.450
235.707,  290.810,  289.600,  277.450
235.800,  294.400,  302.600,  268.450
235.893,  297.199,  328.600,  262.450
235.986,  308.479,  305.600,  312.450
236.079,  293.090,  310.600,  308.450
236.171,  282.069,  272.600,  270.450
236.264,  318.419,  310.600,  282.450
236.357,  299.799,  289.600,  297.450
236.450,  319.500,  314.600,  308.450
236.542,  278.840,  286.600,  258.450
236.635,  322.840,  319.600,  287.450
236.728,  298.069,  276.600,  273.450
236.821,  288.690,  270.600,  268.450
236.913,  287.669,  326.600,  268.450
237.006,  277.370,  300.600,  257.450
237.099,  294.139,  289.600,  271.450
237.191,  308.299,  345.600,  288.450
237.284,  278.690,  256.600,  282.450
237.377,  305.669,  294.600,  312.450
237.470,  293.440,  291.600,  256.450
237.562,  288.030,  266.600,  261.450
237.655,  330.720,  342.600,  294.450
237.747,  304.840,  325.600,  263.450
237.840,  321.159,  292.600,  302.450
237.933,  309.240,  327.600,  284.450
238.025,  312.299,  338.600,  306.450
238.118,  292.919,  306.600,  287.450
238.211,  279.039,  282.600,  227.450
238.303,  278.829,  277.600,  273.450
238.396,  274.919,  289.600,  270.450
238.488,  302.840,  300.600,  281.450
238.581,  294.129,  306.600,  235.450
238.673,  293.889,  304.600,  273.450
238.766,  289.520,  268.600,  282.450
238.859,  278.840,  282.600,  277.450
238.951,  290.479,  295.600,  280.450
239.044,  287.509,  270.600,  283.450
239.136,  278.079,  269.600,  284.450
239.229,  289.359,  297.600,  291.450
239.321,  284.530,  262.600,  248.450
239.414,  301.020,  289.600,  288.450
239.506,  295.710,  280.600,  267.450
239.599,  328.069,  352.600,  292.450
239.691,  296.639,  306.600,  269.450
239.784,  312.609,  296.600,  288.450
239.876,  303.979,  280.600,  288.450
239.969,  295.690,  287.600,  281.450
240.061,  282.590,  277.600,  262.450
240.153,  288.389,  260.600,  278.450
240.246,  299.590,  295.600,  292.450
240.338,  320.799,  309.600,  324.450
240.431,  275.409,  277.600,  282.450
240.523,  277.549,  300.600,  237.450
240.615,  305.990,  293.600,  321.450
240.708,  319.879,  355.600,  292.450
240.800,  295.030,  302.600,  288.450
240.893,  278.319,  274.600,  261.450
240.985,  298.000,  321.600,  270.450
241.077,  275.259,  268.600,  262.450
241.170,  308.870,  313.600,  286.450
241.262,  298.270,  284.600,  284.450
241.354,  262.329,  246.600,  244.450
241.447,  288.590,  286.600,  271.450
241.539,  274.819,  295.600,  247.450
241.631,  325.449,  312.600,  279.450
241.724,  266.210,  261.600,  246.450
241.816,  288.270,  258.600,  264.450
241.908,  286.960,  278.600,  263.450
242.000,  286.060,  283.600,  263.450
242.093,  288.990,  303.600,  261.450
242.185,  288.859,  306.600,  269.450
242.277,  285.030,  282.600,  242.450
242.369,  293.400,  278.600,  269.450
242.462,  285.750,  271.600,  247.450
242.554,  285.990,  253.600,  266.450
242.646,  292.859,  282.600,  270.450
242.738,  314.919,  320.600,  281.450
242.830,  271.490,  292.600,  230.450
242.923,  304.819,  309.600,  303.450
243.015,  274.629,  288.600,  269.450
243.107,  274.979,  280.600,  253.450
243.199,  282.539,  309.600,  300.450
243.291,  284.199,  319.600,  253.450
243.383,  262.599,  240.600,  273.450
243.476,  274.109,  257.600,  282.450
243.568,  288.000,  293.600,  284.450
243.660,  286.909,  260.600,  268.450
243.752,  288.789,  305.600,  270.450
243.844,  309.940,  299.600,  284.450
243.936,  298.379,  316.600,  299.450
244.028,  309.879,  332.600,  290.450
244.120,  261.729,  267.600,  230.450
244.212,  298.770,  298.600,  289.450
244.305,  272.979,  267.600,  270.450
244.397,  302.079,  315.600,  267.450
244.489,  311.479,  303.600,  285.450
244.581,  307.250,  301.600,  279.450
244.673,  288.370,  286.600,  252.450
244.765,  298.039,  277.600,  293.450
244.857,  291.310,  303.600,  251.450
244.949,  297.169,  305.600,  282.450
245.041,  263.120,  250.600,  223.450
245.133,  305.000,  294.600,  292.450
245.225,  288.030,  258.600,  248.450
245.317,  293.460,  253.600,  267.450
245.409,  273.370,  282.600,  263.450
245.501,  297.159,  286.600,  265.450
245.593,  297.349,  328.600,  278.450
245.685,  293.000,  330.600,  286.450
245.776,  293.789,  298.600,  267.450
245.868,  275.210,  308.600,  263.450
245.960,  269.460,  242.600,  252.450
246.052,  316.440,  291.600,  307.450
246.144,  301.220,  282.600,  285.450
246.236,  289.680,  296.600,  257.450
246.328,  295.629,  285.600,  287.450
246.420,  288.159,  282.600,  270.450
246.512,  316.639,  303.600,  295.450
246.604,  292.240,  280.600,  278.450
246.695,  276.940,  275.600,  268.450
246.787,  303.470,  288.600,  299.450
246.879,  300.109,  296.600,  275.450
246.971,  303.349,  305.600,  285.450
247.063,  282.509,  281.600,  253.450
247.155,  303.599,  295.600,  240.450
247.246,  290.109,  305.600,  285.450
247.338,  296.150,  297.600,  287.450
247.430,  306.419,  298.600,  312.450
247.522,  306.979,  294.600,  294.450
247.613,  307.680,  287.600,  278.450
247.705,  299.560,  302.600,  286.450
247.797,  321.000,  322.600,  301.450
247.889,  313.150,  294.600,  286.450
247.980,  315.329,  318.600,  273.450
248.072,  325.979,  315.600,  275.450
248.164,  345.000,  368.600,  297.450
248.256,  297.109,  280.600,  302.450
248.347,  322.139,  312.600,  275.450
248.439,  293.470,  302.600,  260.450
248.531,  311.069,  301.600,  297.450
248.622,  315.280,  315.600,  318.450
248.714,  287.349,  303.600,  257.450
248.806,  303.259,  301.600,  287.450
248.897,  299.900,  266.600,  290.450
248.989,  270.680,  260.600,  246.450
249.081,  291.770,  291.600,  305.450
249.172,  298.579,  289.600,  264.450
249.264,  281.609,  310.600,  303.450
249.356,  281.190,  274.600,  253.450
249.447,  292.949,  287.600,  283.450
249.539,  291.659,  289.600,  288.450
249.630,  300.020,  296.600,  286.450
249.722,  325.129,  310.600,  305.450
249.813,  295.210,  302.600,  256.450
249.905,  302.479,  319.600,  291.450
249.997,  292.280,  270.600,  248.450
250.088,  297.889,  295.600,  285.450
250.180,  297.379,  280.600,  288.450
250.271,  294.990,  296.600,  268.450
250.363,  332.270,  329.600,  307.450
250.454,  288.419,  268.600,  238.450
250.546,  304.090,  271.600,  272.450
250.637,  277.109,  285.600,  242.450
250.729,  285.949,  267.600,  250.450
250.820,  305.560,  306.600,  297.450
250.912,  282.490,  299.600,  243.450
251.003,  296.539,  285.600,  296.450
251.095,  301.159,  296.600,  273.450
251.186,  287.229,  269.600,  253.450
251.277,  291.840,  276.600,  290.450
251.369,  295.849,  295.600,  275.450
251.460,  292.840,  272.600,  272.450
251.552,  308.259,  293.600,  292.450
251.643,  301.319,  292.600,  276.450
251.735,  297.210,  303.600,  241.450
251.826,  297.620,  313.600,  259.450
251.917,  319.370,  325.600,  258.450
252.009,  323.159,  338.600,  254.450
252.100,  326.930,  343.600,  266.450
252.191,  348.030,  337.600,  260.450
252.283,  341.620,  328.600,  299.450
252.374,  366.370,  372.600,  289.450
252.465,  395.889,  390.600,  301.450
252.557,  392.569,  393.600,  251.450
