Wave   ,Sample   ,Dark     ,Reference
230.218,  303.550,  284.600,  274.450
230.311,  310.550,  306.600,  296.450
230.404,  314.550,  298.600,  326.450
230.497,  285.550,  295.600,  309.450
230.591,  306.550,  342.600,  328.450
230.684,  319.550,  317.600,  333.450
230.777,  303.550,  318.600,  312.450
230.870,  309.550,  330.600,  321.450
230.964,  314.550,  321.600,  306.450
231.057,  339.550,  306.600,  332.450
231.150,  311.550,  320.600,  304.450
231.243,  313.550,  310.600,  310.450
231.336,  306.550,  334.600,  326.450
231.430,  331.550,  320.600,  279.450
231.523,  319.550,  346.600,  304.450
231.616,  287.550,  297.600,  290.450
231.709,  362.550,  328.600,  315.450
231.802,  311.550,  280.600,  295.450
231.895,  295.550,  293.600,  313.450
231.988,  319.550,  312.600,  320.450
232.082,  311.550,  316.600,  281.450
232.175,  299.550,  289.600,  279.450
232.268,  289.550,  319.600,  301.450
232.361,  323.550,  288.600,  264.450
232.454,  333.550,  297.600,  320.450
232.547,  341.550,  333.600,  272.450
232.640,  295.550,  314.600,  287.450
232.733,  310.550,  297.600,  300.450
232.826,  277.550,  303.600,  270.450
232.919,  312.550,  318.600,  294.450
233.012,  294.550,  322.600,  292.450
233.105,  279.550,  318.600,  283.450
233.199,  293.550,  324.600,  298.450
233.292,  332.550,  293.600,  307.450
233.385,  270.550,  262.600,  233.450
233.478,  275.550,  302.600,  272.450
233.571,  325.550,  314.600,  293.450
233.664,  346.550,  341.600,  283.450
233.757,  298.550,  254.600,  231.450
233.850,  263.550,  272.600,  248.450
233.943,  299.550,  298.600,  272.450
234.035,  338.550,  318.600,  292.450
234.128,  267.550,  282.600,  265.450
234.221,  303.550,  310.600,  293.450
234.314,  305.550,  333.600,  318.450
234.407,  287.550,  338.600,  286.450
234.500,  289.550,  286.600,  280.450
234.593,  287.550,  280.600,  290.450
234.686,  303.550,  276.600,  256.450
234.779,  280.550,  270.600,  275.450
234.872,  283.550,  276.600,  261.450
234.965,  300.550,  298.600,  286.450
235.058,  283.550,  269.600,  263.450
235.150,  317.550,  311.600,  286.450
235.243,  266.550,  280.600,  311.450
235.336,  325.550,  317.600,  296.450
235.429,  258.550,  258.600,  241.450
235.522,  329.550,  352.600,  293.450
235.615,  254.550,  309.600,  253.450
235.707,  263.550,  289.600,  277.450
235.800,  250.550,  302.600,  268.450
235.893,  305.550,  328.600,  262.450
235.986,  330.550,  305.600,  312.450
236.079,  303.550,  310.600,  308.450
236.171,  259.550,  272.600,  270.450
