Wave   ,Sample   ,Dark     ,Reference
230.218,  287.512,  284.600,  274.450
230.311,  311.332,  306.600,  296.450
230.404,  302.702,  298.600,  326.450
230.497,  308.082,  295.600,  309.450
230.591,  326.262,  342.600,  328.450
230.684,  320.992,  317.600,  333.450
230.777,  307.662,  318.600,  312.450
230.870,  307.512,  330.600,  321.450
230.964,  304.442,  321.600,  306.450
231.057,  335.182,  306.600,  332.450
231.150,  328.262,  320.600,  304.450
231.243,  324.982,  310.600,  310.450
231.336,  327.042,  334.600,  326.450
231.430,  310.932,  320.600,  279.450
231.523,  318.602,  346.600,  304.450
231.616,  303.292,  297.600,  290.450
231.709,  341.262,  328.600,  315.450
231.802,  312.302,  280.600,  295.450
231.895,  312.692,  293.600,  313.450
231.988,  320.502,  312.600,  320.450
232.082,  301.842,  316.600,  281.450
232.175,  309.602,  289.600,  279.450
232.268,  309.782,  319.600,  301.450
232.361,  310.512,  288.600,  264.450
232.454,  324.792,  297.600,  320.450
232.547,  327.532,  333.600,  272.450
232.640,  301.192,  314.600,  287.450
232.733,  319.972,  297.600,  300.450
232.826,  301.242,  303.600,  270.450
232.919,  319.932,  318.600,  294.450
233.012,  297.652,  322.600,  292.450
233.105,  305.462,  318.600,  283.450
233.199,  312.952,  324.600,  298.450
233.292,  298.782,  293.600,  307.450
233.385,  268.382,  262.600,  233.450
233.478,  303.672,  302.600,  272.450
233.571,  330.162,  314.600,  293.450
233.664,  314.052,  341.600,  283.450
233.757,  286.112,  254.600,  231.450
233.850,  288.682,  272.600,  248.450
233.943,  295.782,  298.600,  272.450
234.035,  307.602,  318.600,  292.450
234.128,  286.882,  282.600,  265.450
234.221,  307.072,  310.600,  293.450
234.314,  318.922,  333.600,  318.450
234.407,  318.372,  338.600,  286.450
234.500,  287.652,  286.600,  280.450
234.593,  297.132,  280.600,  290.450
234.686,  301.562,  276.600,  256.450
234.779,  297.622,  270.600,  275.450
234.872,  288.012,  276.600,  261.450
234.965,  297.562,  298.600,  286.450
235.058,  283.222,  269.600,  263.450
235.150,  295.762,  311.600,  286.450
235.243,  291.202,  280.600,  311.450
235.336,  310.552,  317.600,  296.450
235.429,  278.542,  258.600,  241.450
235.522,  340.082,  352.600,  293.450
235.615,  270.462,  309.600,  253.450
235.707,  286.792,  289.600,  277.450
235.800,  296.502,  302.600,  268.450
235.893,  297.102,  328.600,  262.450
235.986,  308.152,  305.600,  312.450
236.079,  294.392,  310.600,  308.450
236.171,  282.342,  272.600,  270.450
236.264,  317.952,  310.600,  282.450
236.357,  297.162,  289.600,  297.450
236.450,  317.952,  314.600,  308.450
236.542,  275.102,  286.600,  258.450
236.635,  321.532,  319.600,  287.450
236.728,  295.992,  276.600,  273.450
236.821,  286.532,  270.600,  268.450
236.913,  284.602,  326.600,  268.450
237.006,  278.762,  300.600,  257.450
237.099,  292.322,  289.600,  271.450
237.191,  307.232,  345.600,  288.450
237.284,  277.362,  256.600,  282.450
237.377,  302.032,  294.600,  312.450
237.470,  291.962,  291.600,  256.450
237.562,  285.502,  266.600,  261.450
237.655,  329.012,  342.600,  294.450
237.747,  302.332,  325.600,  263.450
237.840,  320.242,  292.600,  302.450
237.933,  310.162,  327.600,  284.450
238.025,  312.042,  338.600,  306.450
238.118,  294.952,  306.600,  287.450
238.211,  277.382,  282.600,  227.450
238.303,  276.202,  277.600,  273.450
238.396,  272.632,  289.600,  270.450
238.488,  301.912,  300.600,  281.450
238.581,  294.192,  306.600,  235.450
238.673,  295.792,  304.600,  273.450
238.766,  288.862,  268.600,  282.450
238.859,  279.672,  282.600,  277.450
238.951,  288.072,  295.600,  280.450
239.044,  281.992,  270.600,  283.450
239.136,  278.712,  269.600,  284.450
239.229,  284.692,  297.600,  291.450
239.321,  282.902,  262.600,  248.450
239.414,  301.212,  289.600,  288.450
239.506,  294.932,  280.600,  267.450
239.599,  323.322,  352.600,  292.450
239.691,  297.222,  306.600,  269.450
239.784,  312.172,  296.600,  288.450
239.876,  302.562,  280.600,  288.450
239.969,  294.172,  287.600,  281.450
240.061,  278.972,  277.600,  262.450
240.153,  283.892,  260.600,  278.450
240.246,  295.582,  295.600,  292.450
240.338,  318.222,  309.600,  324.450
240.431,  279.562,  277.600,  282.450
240.523,  276.892,  300.600,  237.450
240.615,  307.212,  293.600,  321.450
240.708,  317.802,  355.600,  292.450
240.800,  290.212,  302.600,  288.450
240.893,  279.262,  274.600,  261.450
