Wave   ,Sample   ,Dark     ,Reference
230.218,  290.753,  284.600,  274.450
230.311,  315.933,  306.600,  296.450
230.404,  303.433,  298.600,  326.450
230.497,  313.933,  295.600,  309.450
230.591,  330.363,  342.600,  328.450
230.684,  324.613,  317.600,  333.450
230.777,  311.193,  318.600,  312.450
230.870,  311.663,  330.600,  321.450
230.964,  305.233,  321.600,  306.450
231.057,  340.663,  306.600,  332.450
231.150,  330.113,  320.600,  304.450
231.243,  326.703,  310.600,  310.450
231.336,  329.383,  334.600,  326.450
231.430,  315.663,  320.600,  279.450
231.523,  318.813,  346.600,  304.450
231.616,  306.473,  297.600,  290.450
231.709,  343.053,  328.600,  315.450
231.802,  312.433,  280.600,  295.450
231.895,  310.853,  293.600,  313.450
231.988,  323.403,  312.600,  320.450
232.082,  303.923,  316.600,  281.450
232.175,  311.253,  289.600,  279.450
232.268,  310.583,  319.600,  301.450
232.361,  311.453,  288.600,  264.450
232.454,  328.863,  297.600,  320.450
232.547,  328.533,  333.600,  272.450
232.640,  303.603,  314.600,  287.450
232.733,  325.853,  297.600,  300.450
232.826,  300.233,  303.600,  270.450
232.919,  321.133,  318.600,  294.450
233.012,  300.593,  322.600,  292.450
233.105,  307.443,  318.600,  283.450
233.199,  309.583,  324.600,  298.450
233.292,  304.763,  293.600,  307.450
233.385,  267.393,  262.600,  233.450
233.478,  305.363,  302.600,  272.450
233.571,  328.023,  314.600,  293.450
233.664,  314.963,  341.600,  283.450
233.757,  288.643,  254.600,  231.450
233.850,  288.573,  272.600,  248.450
233.943,  301.713,  298.600,  272.450
234.035,  306.883,  318.600,  292.450
234.128,  289.583,  282.600,  265.450
234.221,  304.673,  310.600,  293.450
234.314,  316.813,  333.600,  318.450
234.407,  316.923,  338.600,  286.450
234.500,  288.863,  286.600,  280.450
234.593,  299.843,  280.600,  290.450
234.686,  303.023,  276.600,  256.450
234.779,  299.503,  270.600,  275.450
234.872,  289.593,  276.600,  261.450
234.965,  297.143,  298.600,  286.450
235.058,  284.493,  269.600,  263.450
235.150,  297.383,  311.600,  286.450
235.243,  293.803,  280.600,  311.450
235.336,  313.783,  317.600,  296.450
235.429,  282.263,  258.600,  241.450
235.522,  341.193,  352.600,  293.450
235.615,  273.993,  309.600,  253.450
235.707,  291.783,  289.600,  277.450
235.800,  299.833,  302.600,  268.450
235.893,  298.363,  328.600,  262.450
235.986,  308.843,  305.600,  312.450
236.079,  295.353,  310.600,  308.450
236.171,  279.623,  272.600,  270.450
236.264,  321.313,  310.600,  282.450
236.357,  301.763,  289.600,  297.450
236.450,  320.153,  314.600,  308.450
236.542,  276.843,  286.600,  258.450
236.635,  322.183,  319.600,  287.450
236.728,  295.373,  276.600,  273.450
236.821,  289.133,  270.600,  268.450
236.913,  283.923,  326.600,  268.450
237.006,  281.293,  300.600,  257.450
237.099,  296.703,  289.600,  271.450
237.191,  309.043,  345.600,  288.450
237.284,  276.773,  256.600,  282.450
237.377,  304.223,  294.600,  312.450
237.470,  290.473,  291.600,  256.450
237.562,  290.003,  266.600,  261.450
237.655,  330.783,  342.600,  294.450
237.747,  306.233,  325.600,  263.450
237.840,  325.593,  292.600,  302.450
237.933,  307.503,  327.600,  284.450
238.025,  314.633,  338.600,  306.450
238.118,  289.873,  306.600,  287.450
238.211,  281.793,  282.600,  227.450
238.303,  279.943,  277.600,  273.450
238.396,  273.063,  289.600,  270.450
238.488,  300.803,  300.600,  281.450
238.581,  295.623,  306.600,  235.450
238.673,  295.433,  304.600,  273.450
238.766,  288.313,  268.600,  282.450
238.859,  282.643,  282.600,  277.450
238.951,  293.073,  295.600,  280.450
239.044,  288.013,  270.600,  283.450
239.136,  280.363,  269.600,  284.450
239.229,  288.833,  297.600,  291.450
239.321,  285.593,  262.600,  248.450
239.414,  305.693,  289.600,  288.450
239.506,  296.223,  280.600,  267.450
239.599,  326.203,  352.600,  292.450
239.691,  295.013,  306.600,  269.450
239.784,  312.893,  296.600,  288.450
239.876,  306.943,  280.600,  288.450
239.969,  295.013,  287.600,  281.450
240.061,  282.153,  277.600,  262.450
240.153,  287.713,  260.600,  278.450
240.246,  297.103,  295.600,  292.450
240.338,  320.943,  309.600,  324.450
240.431,  280.063,  277.600,  282.450
240.523,  279.303,  300.600,  237.450
240.615,  308.033,  293.600,  321.450
240.708,  319.703,  355.600,  292.450
240.800,  294.543,  302.600,  288.450
240.893,  281.813,  274.600,  261.450
240.985,  299.513,  321.600,  270.450
241.077,  276.013,  268.600,  262.450
