Wave   ,Sample   ,Dark     ,Reference
230.218,  288.956,  284.600,  274.450
230.311,  313.446,  306.600,  296.450
230.404,  304.716,  298.600,  326.450
230.497,  312.396,  295.600,  309.450
230.591,  326.386,  342.600,  328.450
230.684,  322.016,  317.600,  333.450
230.777,  308.006,  318.600,  312.450
230.870,  309.206,  330.600,  321.450
230.964,  308.906,  321.600,  306.450
231.057,  334.526,  306.600,  332.450
231.150,  328.666,  320.600,  304.450
231.243,  325.886,  310.600,  310.450
231.336,  327.346,  334.600,  326.450
231.430,  312.216,  320.600,  279.450
231.523,  319.636,  346.600,  304.450
231.616,  306.466,  297.600,  290.450
231.709,  339.586,  328.600,  315.450
231.802,  308.816,  280.600,  295.450
231.895,  308.566,  293.600,  313.450
231.988,  321.046,  312.600,  320.450
232.082,  304.466,  316.600,  281.450
232.175,  310.986,  289.600,  279.450
232.268,  309.296,  319.600,  301.450
232.361,  309.716,  288.600,  264.450
232.454,  327.536,  297.600,  320.450
232.547,  326.836,  333.600,  272.450
232.640,  299.456,  314.600,  287.450
232.733,  325.056,  297.600,  300.450
232.826,  300.466,  303.600,  270.450
232.919,  320.036,  318.600,  294.450
233.012,  299.626,  322.600,  292.450
233.105,  305.256,  318.600,  283.450
233.199,  312.796,  324.600,  298.450
233.292,  302.176,  293.600,  307.450
233.385,  269.796,  262.600,  233.450
233.478,  302.386,  302.600,  272.450
233.571,  330.466,  314.600,  293.450
233.664,  316.236,  341.600,  283.450
233.757,  287.586,  254.600,  231.450
233.850,  288.476,  272.600,  248.450
233.943,  297.076,  298.600,  272.450
234.035,  311.276,  318.600,  292.450
234.128,  289.966,  282.600,  265.450
234.221,  306.676,  310.600,  293.450
234.314,  319.706,  333.600,  318.450
234.407,  317.906,  338.600,  286.450
234.500,  288.486,  286.600,  280.450
234.593,  299.536,  280.600,  290.450
234.686,  305.056,  276.600,  256.450
234.779,  296.536,  270.600,  275.450
234.872,  285.626,  276.600,  261.450
234.965,  296.396,  298.600,  286.450
235.058,  283.146,  269.600,  263.450
235.150,  298.106,  311.600,  286.450
235.243,  291.876,  280.600,  311.450
235.336,  309.186,  317.600,  296.450
235.429,  281.436,  258.600,  241.450
235.522,  341.666,  352.600,  293.450
235.615,  268.946,  309.600,  253.450
235.707,  288.836,  289.600,  277.450
235.800,  295.576,  302.600,  268.450
235.893,  297.026,  328.600,  262.450
235.986,  306.556,  305.600,  312.450
236.079,  293.786,  310.600,  308.450
236.171,  281.166,  272.600,  270.450
236.264,  321.456,  310.600,  282.450
236.357,  300.666,  289.600,  297.450
236.450,  320.576,  314.600,  308.450
236.542,  275.746,  286.600,  258.450
236.635,  321.806,  319.600,  287.450
236.728,  296.106,  276.600,  273.450
236.821,  287.146,  270.600,  268.450
236.913,  285.186,  326.600,  268.450
237.006,  278.616,  300.600,  257.450
237.099,  293.026,  289.600,  271.450
237.191,  306.216,  345.600,  288.450
237.284,  277.176,  256.600,  282.450
237.377,  301.576,  294.600,  312.450
237.470,  291.966,  291.600,  256.450
237.562,  288.446,  266.600,  261.450
237.655,  329.096,  342.600,  294.450
237.747,  303.036,  325.600,  263.450
237.840,  323.346,  292.600,  302.450
237.933,  308.956,  327.600,  284.450
238.025,  312.616,  338.600,  306.450
238.118,  290.266,  306.600,  287.450
238.211,  277.356,  282.600,  227.450
238.303,  278.136,  277.600,  273.450
238.396,  270.636,  289.600,  270.450
238.488,  299.986,  300.600,  281.450
238.581,  294.386,  306.600,  235.450
238.673,  295.656,  304.600,  273.450
238.766,  289.206,  268.600,  282.450
238.859,  278.496,  282.600,  277.450
238.951,  286.216,  295.600,  280.450
239.044,  283.186,  270.600,  283.450
239.136,  278.336,  269.600,  284.450
239.229,  289.326,  297.600,  291.450
239.321,  283.016,  262.600,  248.450
239.414,  299.446,  289.600,  288.450
239.506,  289.826,  280.600,  267.450
239.599,  324.566,  352.600,  292.450
239.691,  297.996,  306.600,  269.450
239.784,  314.426,  296.600,  288.450
239.876,  301.736,  280.600,  288.450
239.969,  295.536,  287.600,  281.450
240.061,  278.676,  277.600,  262.450
240.153,  287.576,  260.600,  278.450
240.246,  297.996,  295.600,  292.450
240.338,  320.636,  309.600,  324.450
240.431,  273.326,  277.600,  282.450
240.523,  279.946,  300.600,  237.450
240.615,  311.066,  293.600,  321.450
240.708,  318.496,  355.600,  292.450
240.800,  293.376,  302.600,  288.450
240.893,  279.206,  274.600,  261.450
240.985,  297.096,  321.600,  270.450
241.077,  272.576,  268.600,  262.450
241.170,  309.596,  313.600,  286.450
241.262,  299.386,  284.600,  284.450
241.354,  259.326,  246.600,  244.450
241.447,  291.286,  286.600,  271.450
241.539,  278.596,  295.600,  247.450
241.631,  322.366,  312.600,  279.450
241.724,  270.266,  261.600,  246.450
241.816,  288.716,  258.600,  264.450
241.908,  289.926,  278.600,  263.450
242.000,  286.016,  283.600,  263.450
242.093,  292.246,  303.600,  261.450
242.185,  284.716,  306.600,  269.450
242.277,  282.496,  282.600,  242.450
242.369,  291.596,  278.600,  269.450
242.462,  283.986,  271.600,  247.450
242.554,  286.746,  253.600,  266.450
242.646,  289.226,  282.600,  270.450
242.738,  311.586,  320.600,  281.450
242.830,  268.586,  292.600,  230.450
242.923,  305.996,  309.600,  303.450
243.015,  277.476,  288.600,  269.450
243.107,  277.416,  280.600,  253.450
243.199,  289.506,  309.600,  300.450
243.291,  281.826,  319.600,  253.450
243.383,  260.546,  240.600,  273.450
243.476,  276.046,  257.600,  282.450
243.568,  291.626,  293.600,  284.450
243.660,  283.816,  260.600,  268.450
243.752,  290.256,  305.600,  270.450
243.844,  310.716,  299.600,  284.450
243.936,  296.836,  316.600,  299.450
244.028,  309.206,  332.600,  290.450
244.120,  255.886,  267.600,  230.450
244.212,  296.786,  298.600,  289.450
244.305,  271.976,  267.600,  270.450
244.397,  297.766,  315.600,  267.450
244.489,  310.166,  303.600,  285.450
244.581,  306.026,  301.600,  279.450
244.673,  288.126,  286.600,  252.450
244.765,  295.836,  277.600,  293.450
244.857,  291.736,  303.600,  251.450
244.949,  295.826,  305.600,  282.450
245.041,  261.786,  250.600,  223.450
245.133,  300.526,  294.600,  292.450
245.225,  283.266,  258.600,  248.450
245.317,  291.366,  253.600,  267.450
245.409,  273.166,  282.600,  263.450
245.501,  297.076,  286.600,  265.450
245.593,  296.016,  328.600,  278.450
245.685,  291.926,  330.600,  286.450
245.776,  289.786,  298.600,  267.450
245.868,  276.986,  308.600,  263.450
245.960,  270.996,  242.600,  252.450
246.052,  316.046,  291.600,  307.450
246.144,  295.626,  282.600,  285.450
246.236,  288.726,  296.600,  257.450
246.328,  291.426,  285.600,  287.450
246.420,  284.276,  282.600,  270.450
246.512,  317.736,  303.600,  295.450
246.604,  289.566,  280.600,  278.450
246.695,  277.536,  275.600,  268.450
246.787,  306.706,  288.600,  299.450
246.879,  298.886,  296.600,  275.450
246.971,  307.156,  305.600,  285.450
247.063,  280.246,  281.600,  253.450
247.155,  304.526,  295.600,  240.450
247.246,  290.636,  305.600,  285.450
247.338,  296.956,  297.600,  287.450
247.430,  305.256,  298.600,  312.450
247.522,  303.686,  294.600,  294.450
247.613,  309.646,  287.600,  278.450
247.705,  301.636,  302.600,  286.450
247.797,  317.506,  322.600,  301.450
247.889,  312.266,  294.600,  286.450
247.980,  315.366,  318.600,  273.450
248.072,  323.616,  315.600,  275.450
248.164,  345.056,  368.600,  297.450
248.256,  298.226,  280.600,  302.450
248.347,  318.376,  312.600,  275.450
248.439,  289.666,  302.600,  260.450
248.531,  312.726,  301.600,  297.450
248.622,  313.876,  315.600,  318.450
248.714,  285.876,  303.600,  257.450
248.806,  303.326,  301.600,  287.450
248.897,  298.556,  266.600,  290.450
248.989,  268.656,  260.600,  246.450
249.081,  292.516,  291.600,  305.450
249.172,  300.876,  289.600,  264.450
249.264,  281.036,  310.600,  303.450
249.356,  280.406,  274.600,  253.450
249.447,  293.706,  287.600,  283.450
249.539,  292.146,  289.600,  288.450
249.630,  301.426,  296.600,  286.450
249.722,  321.576,  310.600,  305.450
249.813,  292.756,  302.600,  256.450
249.905,  298.916,  319.600,  291.450
249.997,  288.966,  270.600,  248.450
250.088,  297.926,  295.600,  285.450
250.180,  294.186,  280.600,  288.450
250.271,  292.936,  296.600,  268.450
250.363,  328.156,  329.600,  307.450
250.454,  287.426,  268.600,  238.450
250.546,  301.476,  271.600,  272.450
250.637,  275.276,  285.600,  242.450
250.729,  286.306,  267.600,  250.450
250.820,  309.216,  306.600,  297.450
250.912,  278.736,  299.600,  243.450
251.003,  295.116,  285.600,  296.450
251.095,  298.286,  296.600,  273.450
251.186,  286.556,  269.600,  253.450
251.277,  294.216,  276.600,  290.450
251.369,  295.186,  295.600,  275.450
251.460,  292.466,  272.600,  272.450
251.552,  302.746,  293.600,  292.450
251.643,  298.276,  292.600,  276.450
251.735,  297.886,  303.600,  241.450
251.826,  294.426,  313.600,  259.450
251.917,  318.626,  325.600,  258.450
252.009,  325.026,  338.600,  254.450
252.100,  326.026,  343.600,  266.450
252.191,  351.526,  337.600,  260.450
252.283,  342.906,  328.600,  299.450
252.374,  366.166,  372.600,  289.450
252.465,  394.956,  390.600,  301.450
252.557,  390.436,  393.600,  251.450
252.648,  383.276,  378.600,  258.450
252.739,  423.436,  397.600,  267.450
252.831,  418.556,  439.600,  250.450
252.922,  459.196,  440.600,  266.450
253.013,  505.986,  520.600,  241.450
253.104,  568.006,  576.600,  255.450
253.196,  683.136,  712.600,  265.450
253.287,  840.076,  807.600,  289.450
253.378, 1217.676, 1233.600,  257.450
253.469, 4217.006, 4083.600,  246.450
253.561,23065.605,23239.600,  253.450
253.652,42234.164,42949.602,  272.450
253.743, 5768.176, 5893.600,  210.450
253.834,  618.796,  622.600,  260.450
253.926,  499.286,  531.600,  249.450
254.017,  475.976,  459.600,  280.450
254.108,  448.516,  528.600,  290.450
254.199,  429.976,  418.600,  277.450
254.290,  428.476,  380.600,  290.450
254.381,  407.816,  429.600,  276.450
254.472,  412.026,  437.600,  250.450
254.564,  416.626,  411.600,  327.450
254.655,  388.166,  392.600,  304.450
254.746,  341.016,  345.600,  225.450
254.837,  374.136,  372.600,  282.450
254.928,  348.996,  368.600,  247.450
255.019,  361.426,  375.600,  281.450
255.110,  364.746,  357.600,  302.450
255.201,  349.536,  318.600,  284.450
255.292,  375.126,  381.600,  271.450
255.383,  343.906,  347.600,  265.450
255.474,  332.646,  329.600,  248.450
255.566,  344.006,  366.600,  271.450
255.657,  342.406,  350.600,  306.450
255.748,  305.786,  292.600,  235.450
255.839,  315.806,  331.600,  282.450
255.930,  324.276,  292.600,  302.450
256.021,  326.536,  336.600,  297.450
256.112,  310.816,  296.600,  257.450
256.203,  340.366,  339.600,  315.450
256.294,  322.796,  321.600,  265.450
256.384,  303.736,  279.600,  261.450
256.475,  311.006,  289.600,  284.450
256.566,  296.326,  297.600,  274.450
256.657,  287.886,  291.600,  267.450
256.748,  297.986,  302.600,  280.450
256.839,  287.986,  281.600,  274.450
256.930,  295.246,  278.600,  260.450
257.021,  317.506,  328.600,  283.450
257.112,  319.146,  311.600,  327.450
257.203,  269.236,  268.600,  240.450
257.294,  266.516,  276.600,  257.450
257.385,  300.516,  284.600,  272.450
257.475,  291.326,  277.600,  255.450
257.566,  298.616,  313.600,  267.450
257.657,  281.776,  339.600,  264.450
257.748,  281.656,  283.600,  252.450
257.839,  292.256,  319.600,  306.450
257.930,  294.526,  276.600,  275.450
258.020,  275.686,  278.600,  281.450
258.111,  271.466,  285.600,  256.450
258.202,  296.706,  309.600,  258.450
258.293,  289.956,  267.600,  255.450
258.384,  309.216,  329.600,  295.450
258.474,  296.816,  296.600,  244.450
258.565,  269.926,  250.600,  252.450
258.656,  296.446,  306.600,  257.450
258.747,  276.616,  293.600,  255.450
258.837,  280.156,  266.600,  231.450
258.928,  280.556,  247.600,  280.450
259.019,  274.136,  272.600,  264.450
259.109,  273.536,  264.600,  254.450
259.200,  291.506,  292.600,  291.450
259.291,  272.326,  246.600,  297.450
259.381,  293.506,  309.600,  264.450
259.472,  299.866,  299.600,  272.450
259.563,  305.696,  307.600,  273.450
259.653,  282.576,  281.600,  247.450
259.744,  273.166,  280.600,  260.450
259.835,  302.756,  284.600,  274.450
259.925,  274.506,  257.600,  276.450
260.016,  289.626,  303.600,  282.450
260.107,  264.446,  264.600,  265.450
260.197,  283.536,  279.600,  258.450
260.288,  278.726,  263.600,  273.450
260.378,  272.926,  274.600,  244.450
260.469,  290.086,  299.600,  273.450
260.560,  266.486,  267.600,  276.450
260.650,  272.546,  269.600,  265.450
260.741,  278.196,  279.600,  256.450
260.831,  280.386,  246.600,  276.450
260.922,  270.266,  271.600,  258.450
261.012,  274.556,  271.600,  256.450
261.103,  303.636,  320.600,  294.450
261.193,  302.806,  317.600,  320.450
261.284,  270.786,  256.600,  254.450
261.374,  299.726,  295.600,  253.450
261.465,  287.356,  321.600,  304.450
261.555,  283.306,  271.600,  275.450
261.646,  291.606,  290.600,  300.450
261.736,  289.016,  265.600,  287.450
261.827,  283.996,  293.600,  256.450
261.917,  310.926,  294.600,  344.450
262.007,  284.236,  269.600,  289.450
262.098,  281.766,  334.600,  256.450
262.188,  329.846,  316.600,  305.450
262.279,  298.136,  290.600,  292.450
262.369,  288.676,  276.600,  282.450
262.459,  286.286,  262.600,  260.450
262.550,  301.596,  314.600,  290.450
262.640,  271.876,  261.600,  274.450
262.731,  297.066,  302.600,  298.450
262.821,  308.256,  287.600,  323.450
262.911,  298.116,  312.600,  268.450
263.002,  292.176,  278.600,  271.450
263.092,  304.906,  292.600,  309.450
263.182,  284.636,  280.600,  257.450
263.273,  283.766,  277.600,  261.450
263.363,  296.826,  309.600,  284.450
