Wave   ,Sample   ,Dark     ,Reference
562.136,  214.265,  260.885,  218.682
562.264,  205.865,  255.785,  198.583
562.391,  204.465,  251.085,  199.083
562.518,  224.865,  269.985,  212.982
562.646,  197.065,  237.385,  197.783
562.773,  184.565,  229.785,  179.482
562.900,  214.565,  260.485,  217.783
563.027,  201.265,  244.885,  191.182
563.155,  193.965,  246.185,  188.482
563.282,  200.165,  247.385,  196.182
563.409,  209.865,  267.785,  217.182
563.536,  201.065,  229.285,  191.482
563.663,  224.965,  278.085,  231.083
563.791,  207.865,  242.685,  190.482
563.918,  207.365,  252.785,  198.583
564.045,  219.765,  257.485,  219.283
564.172,  197.665,  251.485,  194.783
564.299,  192.665,  225.485,  185.783
564.426,  205.165,  258.085,  207.283
564.553,  217.665,  255.185,  187.583
564.680,  201.765,  251.385,  201.783
564.807,  192.965,  232.685,  186.283
564.934,  213.465,  250.685,  218.883
565.061,  219.065,  261.085,  207.682
565.188,  231.265,  269.585,  227.583
565.315,  186.865,  238.285,  177.682
565.442,  185.265,  232.385,  182.383
565.569,  208.365,  261.085,  204.982
565.696,  242.765,  280.685,  226.583
565.823,  217.865,  267.885,  211.982
565.950,  209.265,  259.385,  210.583
566.077,  222.665,  264.085,  232.182
566.203,  205.465,  251.285,  197.783
566.330,  211.965,  255.085,  201.383
566.457,  216.665,  259.285,  211.482
566.584,  197.665,  253.885,  195.083
566.711,  207.765,  249.885,  201.283
566.837,  226.865,  278.985,  227.383
566.964,  237.065,  285.385,  223.682
567.091,  205.365,  247.885,  199.783
567.218,  203.265,  250.385,  195.583
567.344,  233.465,  275.485,  224.783
567.471,  212.565,  266.885,  222.583
567.598,  206.265,  256.985,  198.182
567.724,  234.065,  268.485,  225.482
567.851,  194.165,  248.285,  201.283
567.978,  221.765,  263.285,  233.283
568.104,  204.865,  228.985,  189.783
568.231,  215.465,  264.885,  210.883
568.357,  201.965,  245.285,  197.383
568.484,  209.565,  262.785,  212.083
568.610,  177.665,  233.485,  178.383
568.737,  184.965,  223.885,  179.583
568.864,  180.365,  218.385,  183.783
568.990,  220.665,  264.185,  208.982
569.116,  188.365,  232.285,  181.783
569.243,  210.265,  253.385,  201.883
569.369,  184.265,  236.185,  169.482
569.496,  206.465,  253.185,  198.083
569.622,  203.065,  242.485,  197.482
569.749,  210.265,  253.485,  191.583
