Wave   ,Sample   ,Dark     ,Reference
230.218,  266.700,  290.315,  293.845
230.311,  313.700,  319.885,  318.565
230.404,  316.700,  309.855,  312.875
230.497,  307.700,  317.385,  315.715
230.591,  317.700,  333.426,  335.355
230.684,  335.700,  326.486,  329.355
230.777,  331.700,  311.736,  314.765
230.870,  296.700,  313.326,  316.955
230.964,  304.700,  310.885,  314.745
231.057,  341.700,  342.496,  343.475
231.150,  322.700,  331.695,  332.715
231.243,  332.700,  330.635,  332.775
231.336,  336.700,  331.375,  331.335
231.430,  318.700,  316.496,  317.715
231.523,  325.700,  324.516,  326.785
231.616,  311.700,  305.445,  309.685
231.709,  320.700,  328.065,  330.025
231.802,  294.700,  300.945,  301.885
231.895,  317.700,  299.836,  300.315
231.988,  333.700,  315.655,  318.535
232.082,  298.700,  298.155,  302.425
232.175,  296.700,  302.155,  306.175
232.268,  309.700,  301.266,  305.345
232.361,  327.700,  304.806,  307.515
232.454,  341.700,  322.396,  323.025
232.547,  301.700,  318.716,  322.655
232.640,  316.700,  296.766,  294.035
232.733,  311.700,  314.116,  323.045
232.826,  296.700,  288.915,  295.035
232.919,  325.700,  313.826,  312.665
233.012,  303.700,  293.646,  292.775
233.105,  294.700,  294.766,  298.815
233.199,  306.700,  299.875,  304.045
233.292,  308.700,  293.475,  296.235
233.385,  245.700,  263.426,  262.225
233.478,  288.700,  293.885,  295.685
233.571,  325.700,  324.586,  327.675
233.664,  331.700,  305.996,  308.435
233.757,  302.700,  280.796,  281.395
233.850,  287.700,  282.255,  285.825
233.943,  314.700,  290.896,  292.195
234.035,  317.700,  300.576,  302.355
234.128,  300.700,  281.836,  283.945
234.221,  317.700,  297.665,  298.245
234.314,  296.700,  304.915,  311.975
234.407,  305.700,  302.935,  309.075
234.500,  289.700,  277.625,  281.875
234.593,  292.700,  287.095,  285.735
234.686,  271.700,  293.746,  293.765
234.779,  274.700,  291.266,  293.165
234.872,  297.700,  281.806,  281.565
234.965,  297.700,  292.806,  290.795
235.058,  308.700,  274.155,  276.215
