Wave   ,Sample   ,Dark     ,Reference
230.218,  296.344,  290.315,  293.845
230.311,  320.078,  319.885,  318.565
230.404,  312.044,  309.855,  312.875
230.497,  315.277,  317.385,  315.715
230.591,  335.677,  333.426,  335.355
230.684,  336.811,  326.486,  329.355
230.777,  320.944,  311.736,  314.765
230.870,  320.311,  313.326,  316.955
230.964,  312.344,  310.885,  314.745
231.057,  343.111,  342.496,  343.475
231.150,  332.878,  331.695,  332.715
231.243,  331.978,  330.635,  332.775
231.336,  334.344,  331.375,  331.335
231.430,  324.944,  316.496,  317.715
231.523,  327.578,  324.516,  326.785
231.616,  308.911,  305.445,  309.685
231.709,  347.444,  328.065,  330.025
231.802,  320.544,  300.945,  301.885
231.895,  318.978,  299.836,  300.315
231.988,  329.544,  315.655,  318.535
232.082,  320.211,  298.155,  302.425
232.175,  319.777,  302.155,  306.175
232.268,  318.044,  301.266,  305.345
232.361,  316.378,  304.806,  307.515
232.454,  335.244,  322.396,  323.025
232.547,  336.411,  318.716,  322.655
232.640,  307.011,  296.766,  294.035
232.733,  334.911,  314.116,  323.045
232.826,  308.944,  288.915,  295.035
232.919,  328.177,  313.826,  312.665
233.012,  308.611,  293.646,  292.775
233.105,  315.511,  294.766,  298.815
233.199,  316.511,  299.875,  304.045
233.292,  309.044,  293.475,  296.235
233.385,  276.578,  263.426,  262.225
233.478,  306.611,  293.885,  295.685
233.571,  338.344,  324.586,  327.675
233.664,  320.044,  305.996,  308.435
233.757,  292.978,  280.796,  281.395
233.850,  298.511,  282.255,  285.825
233.943,  308.478,  290.896,  292.195
234.035,  318.511,  300.576,  302.355
234.128,  298.078,  281.836,  283.945
234.221,  310.277,  297.665,  298.245
234.314,  317.911,  304.915,  311.975
234.407,  320.444,  302.935,  309.075
234.500,  297.878,  277.625,  281.875
234.593,  305.978,  287.095,  285.735
234.686,  313.844,  293.746,  293.765
234.779,  307.944,  291.266,  293.165
234.872,  299.211,  281.806,  281.565
234.965,  308.177,  292.806,  290.795
235.058,  289.978,  274.155,  276.215
235.150,  309.378,  285.776,  290.805
235.243,  300.878,  282.736,  284.425
235.336,  319.911,  300.695,  304.545
235.429,  290.078,  273.646,  272.515
235.522,  349.444,  330.996,  335.445
235.615,  278.378,  262.276,  265.145
235.707,  295.811,  282.415,  282.335
235.800,  300.378,  289.815,  290.515
235.893,  304.378,  289.956,  292.955
235.986,  315.711,  298.266,  299.325
236.079,  296.078,  286.586,  291.125
236.171,  294.644,  270.725,  271.865
236.264,  325.344,  312.635,  313.275
236.357,  309.677,  290.986,  293.865
236.450,  330.244,  315.225,  317.215
236.542,  286.411,  267.065,  272.575
236.635,  329.011,  313.546,  316.385
236.728,  304.478,  285.516,  288.115
