Wave   ,Sample   ,Dark     ,Reference
230.218,  296.188,  290.315,  293.845
230.311,  321.755,  319.885,  318.565
230.404,  308.888,  309.855,  312.875
230.497,  318.822,  317.385,  315.715
230.591,  333.055,  333.426,  335.355
230.684,  331.988,  326.486,  329.355
230.777,  317.122,  311.736,  314.765
230.870,  315.755,  313.326,  316.955
230.964,  310.488,  310.885,  314.745
231.057,  339.188,  342.496,  343.475
231.150,  334.855,  331.695,  332.715
231.243,  328.988,  330.635,  332.775
231.336,  332.822,  331.375,  331.335
231.430,  316.322,  316.496,  317.715
231.523,  330.655,  324.516,  326.785
231.616,  309.588,  305.445,  309.685
231.709,  348.955,  328.065,  330.025
231.802,  314.022,  300.945,  301.885
231.895,  317.622,  299.836,  300.315
231.988,  332.688,  315.655,  318.535
232.082,  309.855,  298.155,  302.425
232.175,  317.555,  302.155,  306.175
232.268,  317.988,  301.266,  305.345
232.361,  315.122,  304.806,  307.515
232.454,  332.355,  322.396,  323.025
232.547,  336.755,  318.716,  322.655
232.640,  311.955,  296.766,  294.035
232.733,  327.955,  314.116,  323.045
232.826,  304.288,  288.915,  295.035
232.919,  322.888,  313.826,  312.665
233.012,  307.088,  293.646,  292.775
233.105,  312.722,  294.766,  298.815
233.199,  311.022,  299.875,  304.045
233.292,  309.822,  293.475,  296.235
233.385,  278.022,  263.426,  262.225
233.478,  311.455,  293.885,  295.685
233.571,  346.322,  324.586,  327.675
233.664,  322.488,  305.996,  308.435
233.757,  300.688,  280.796,  281.395
233.850,  296.555,  282.255,  285.825
233.943,  301.688,  290.896,  292.195
234.035,  318.188,  300.576,  302.355
234.128,  295.622,  281.836,  283.945
234.221,  315.588,  297.665,  298.245
234.314,  317.355,  304.915,  311.975
234.407,  323.922,  302.935,  309.075
234.500,  295.722,  277.625,  281.875
234.593,  298.688,  287.095,  285.735
234.686,  311.488,  293.746,  293.765
234.779,  312.188,  291.266,  293.165
234.872,  297.388,  281.806,  281.565
234.965,  302.322,  292.806,  290.795
235.058,  290.255,  274.155,  276.215
235.150,  304.888,  285.776,  290.805
235.243,  300.655,  282.736,  284.425
235.336,  318.522,  300.695,  304.545
235.429,  292.955,  273.646,  272.515
235.522,  345.488,  330.996,  335.445
235.615,  280.022,  262.276,  265.145
235.707,  297.122,  282.415,  282.335
235.800,  301.955,  289.815,  290.515
235.893,  303.688,  289.956,  292.955
235.986,  312.055,  298.266,  299.325
236.079,  300.288,  286.586,  291.125
236.171,  287.388,  270.725,  271.865
236.264,  327.422,  312.635,  313.275
236.357,  309.022,  290.986,  293.865
236.450,  327.088,  315.225,  317.215
236.542,  285.522,  267.065,  272.575
236.635,  326.255,  313.546,  316.385
236.728,  305.088,  285.516,  288.115
236.821,  296.722,  280.165,  283.715
236.913,  295.022,  277.896,  276.315
237.006,  286.155,  271.605,  275.435
237.099,  294.522,  283.896,  285.575
237.191,  316.755,  298.796,  300.225
237.284,  286.055,  267.896,  272.995
237.377,  312.788,  294.725,  297.495
237.470,  297.922,  285.415,  287.875
237.562,  292.955,  276.866,  275.785
237.655,  338.155,  320.945,  324.565
237.747,  313.155,  292.695,  295.845
237.840,  331.988,  313.086,  314.435
237.933,  313.922,  300.445,  301.555
238.025,  318.455,  301.415,  301.595
238.118,  303.855,  282.456,  287.755
238.211,  287.422,  268.155,  272.375
238.303,  287.422,  272.296,  273.415
238.396,  280.855,  268.065,  271.945
238.488,  301.355,  292.625,  291.075
238.581,  298.555,  287.855,  289.445
238.673,  304.088,  285.766,  286.865
238.766,  300.722,  282.635,  283.185
238.859,  289.922,  273.586,  276.105
238.951,  303.888,  281.095,  282.835
239.044,  293.922,  276.496,  279.525
239.136,  286.855,  269.035,  271.705
239.229,  289.455,  280.665,  283.435
239.321,  288.688,  271.255,  276.105
239.414,  308.788,  289.875,  292.345
239.506,  299.622,  284.625,  290.655
239.599,  331.755,  316.315,  315.935
239.691,  304.622,  287.945,  287.755
239.784,  319.555,  301.926,  304.175
239.876,  309.022,  295.005,  294.715
239.969,  303.222,  284.426,  288.635
240.061,  284.088,  269.505,  272.655
240.153,  298.455,  276.776,  278.405
240.246,  305.955,  287.635,  287.925
240.338,  334.888,  315.285,  314.405
240.431,  287.788,  268.896,  270.455
240.523,  286.388,  269.315,  270.665
240.615,  316.188,  299.086,  301.495
240.708,  332.222,  309.945,  312.145
240.800,  306.288,  286.956,  289.175
240.893,  294.488,  272.216,  274.965
240.985,  303.255,  286.116,  289.995
241.077,  288.655,  269.866,  271.905
241.170,  320.122,  300.355,  300.805
241.262,  312.022,  293.695,  290.825
241.354,  269.888,  252.305,  253.985
241.447,  301.322,  281.326,  283.905
241.539,  290.622,  266.746,  270.745
241.631,  333.055,  314.366,  317.275
241.724,  281.288,  259.135,  260.655
241.816,  298.988,  279.385,  281.545
241.908,  300.055,  275.056,  280.445
242.000,  291.255,  277.625,  279.505
242.093,  302.122,  277.725,  280.745
242.185,  294.288,  277.736,  277.535
242.277,  297.188,  274.695,  277.115
242.369,  299.788,  282.146,  286.335
242.462,  288.922,  274.405,  274.215
242.554,  296.155,  277.146,  281.105
242.646,  298.822,  283.146,  286.575
242.738,  319.955,  303.255,  307.195
242.830,  282.688,  259.026,  260.415
242.923,  319.688,  297.035,  299.015
243.015,  287.822,  268.655,  266.675
243.107,  288.355,  267.676,  271.255
243.199,  298.355,  276.345,  278.365
243.291,  288.022,  272.125,  276.215
243.383,  273.155,  254.826,  256.465
243.476,  278.122,  269.435,  268.005
243.568,  299.255,  280.915,  284.885
243.660,  288.955,  273.385,  279.575
243.752,  298.755,  279.796,  287.275
243.844,  314.422,  300.766,  302.705
243.936,  305.588,  291.956,  293.555
244.028,  321.822,  304.796,  307.475
244.120,  265.722,  254.346,  255.525
244.212,  306.155,  293.826,  293.755
244.305,  282.455,  268.496,  267.935
244.397,  303.055,  289.165,  291.675
244.489,  318.888,  304.276,  307.925
244.581,  313.288,  299.255,  300.795
244.673,  296.488,  281.806,  283.225
244.765,  303.955,  286.035,  290.565
244.857,  302.788,  284.986,  287.335
