Wave   ,Sample   ,Dark     ,Reference
230.218,  292.466,  290.315,  293.845
230.311,  317.416,  319.885,  318.565
230.404,  312.936,  309.855,  312.875
230.497,  317.996,  317.385,  315.715
230.591,  339.226,  333.426,  335.355
230.684,  330.966,  326.486,  329.355
230.777,  314.246,  311.736,  314.765
230.870,  315.866,  313.326,  316.955
230.964,  311.326,  310.885,  314.745
231.057,  344.326,  342.496,  343.475
231.150,  333.986,  331.695,  332.715
231.243,  330.656,  330.635,  332.775
231.336,  335.376,  331.375,  331.335
231.430,  319.656,  316.496,  317.715
231.523,  327.646,  324.516,  326.785
231.616,  306.166,  305.445,  309.685
231.709,  345.096,  328.065,  330.025
231.802,  317.196,  300.945,  301.885
231.895,  315.096,  299.836,  300.315
231.988,  328.656,  315.655,  318.535
232.082,  314.296,  298.155,  302.425
232.175,  319.496,  302.155,  306.175
232.268,  318.896,  301.266,  305.345
232.361,  319.646,  304.806,  307.515
232.454,  335.066,  322.396,  323.025
232.547,  333.226,  318.716,  322.655
232.640,  309.566,  296.766,  294.035
232.733,  332.406,  314.116,  323.045
232.826,  308.566,  288.915,  295.035
232.919,  328.156,  313.826,  312.665
233.012,  308.816,  293.646,  292.775
233.105,  314.056,  294.766,  298.815
233.199,  317.176,  299.875,  304.045
233.292,  311.186,  293.475,  296.235
233.385,  276.946,  263.426,  262.225
233.478,  308.946,  293.885,  295.685
233.571,  338.686,  324.586,  327.675
233.664,  320.846,  305.996,  308.435
233.757,  295.536,  280.796,  281.395
233.850,  299.066,  282.255,  285.825
233.943,  305.146,  290.896,  292.195
234.035,  316.916,  300.576,  302.355
234.128,  297.156,  281.836,  283.945
234.221,  312.856,  297.665,  298.245
234.314,  323.936,  304.915,  311.975
234.407,  323.986,  302.935,  309.075
234.500,  298.186,  277.625,  281.875
234.593,  303.626,  287.095,  285.735
234.686,  307.856,  293.746,  293.765
234.779,  310.336,  291.266,  293.165
234.872,  294.276,  281.806,  281.565
234.965,  304.626,  292.806,  290.795
235.058,  289.746,  274.155,  276.215
235.150,  306.086,  285.776,  290.805
235.243,  299.116,  282.736,  284.425
235.336,  321.066,  300.695,  304.545
235.429,  289.606,  273.646,  272.515
235.522,  346.766,  330.996,  335.445
235.615,  278.676,  262.276,  265.145
235.707,  296.676,  282.415,  282.335
235.800,  302.286,  289.815,  290.515
235.893,  307.096,  289.956,  292.955
235.986,  312.856,  298.266,  299.325
236.079,  300.656,  286.586,  291.125
236.171,  290.366,  270.725,  271.865
236.264,  323.726,  312.635,  313.275
236.357,  309.316,  290.986,  293.865
236.450,  326.286,  315.225,  317.215
236.542,  286.226,  267.065,  272.575
236.635,  329.806,  313.546,  316.385
236.728,  300.826,  285.516,  288.115
236.821,  295.586,  280.165,  283.715
236.913,  291.866,  277.896,  276.315
237.006,  287.686,  271.605,  275.435
237.099,  296.526,  283.896,  285.575
237.191,  313.726,  298.796,  300.225
237.284,  286.206,  267.896,  272.995
237.377,  311.116,  294.725,  297.495
237.470,  299.536,  285.415,  287.875
237.562,  295.166,  276.866,  275.785
237.655,  338.386,  320.945,  324.565
237.747,  308.606,  292.695,  295.845
237.840,  330.436,  313.086,  314.435
237.933,  315.996,  300.445,  301.555
238.025,  318.476,  301.415,  301.595
238.118,  298.466,  282.456,  287.755
238.211,  286.886,  268.155,  272.375
238.303,  286.666,  272.296,  273.415
238.396,  285.396,  268.065,  271.945
238.488,  306.436,  292.625,  291.075
238.581,  303.116,  287.855,  289.445
238.673,  303.986,  285.766,  286.865
238.766,  301.516,  282.635,  283.185
238.859,  290.176,  273.586,  276.105
238.951,  297.996,  281.095,  282.835
239.044,  292.956,  276.496,  279.525
239.136,  283.276,  269.035,  271.705
239.229,  298.136,  280.665,  283.435
239.321,  290.056,  271.255,  276.105
239.414,  307.186,  289.875,  292.345
239.506,  302.866,  284.625,  290.655
239.599,  331.196,  316.315,  315.935
239.691,  303.586,  287.945,  287.755
239.784,  319.606,  301.926,  304.175
239.876,  309.866,  295.005,  294.715
239.969,  306.466,  284.426,  288.635
240.061,  288.786,  269.505,  272.655
240.153,  295.846,  276.776,  278.405
240.246,  304.626,  287.635,  287.925
240.338,  327.546,  315.285,  314.405
240.431,  282.206,  268.896,  270.455
240.523,  287.326,  269.315,  270.665
240.615,  318.146,  299.086,  301.495
240.708,  328.006,  309.945,  312.145
240.800,  303.356,  286.956,  289.175
240.893,  290.676,  272.216,  274.965
240.985,  309.386,  286.116,  289.995
241.077,  284.576,  269.866,  271.905
241.170,  315.056,  300.355,  300.805
241.262,  305.556,  293.695,  290.825
241.354,  270.756,  252.305,  253.985
241.447,  300.326,  281.326,  283.905
241.539,  289.966,  266.746,  270.745
241.631,  331.836,  314.366,  317.275
241.724,  276.396,  259.135,  260.655
241.816,  297.756,  279.385,  281.545
241.908,  299.466,  275.056,  280.445
242.000,  295.296,  277.625,  279.505
242.093,  297.696,  277.725,  280.745
242.185,  296.136,  277.736,  277.535
242.277,  285.856,  274.695,  277.115
242.369,  301.236,  282.146,  286.335
242.462,  290.056,  274.405,  274.215
242.554,  295.076,  277.146,  281.105
242.646,  300.916,  283.146,  286.575
242.738,  322.896,  303.255,  307.195
242.830,  278.786,  259.026,  260.415
242.923,  312.406,  297.035,  299.015
243.015,  285.696,  268.655,  266.675
243.107,  289.856,  267.676,  271.255
243.199,  294.756,  276.345,  278.365
243.291,  290.846,  272.125,  276.215
243.383,  273.396,  254.826,  256.465
243.476,  283.366,  269.435,  268.005
243.568,  298.666,  280.915,  284.885
243.660,  291.636,  273.385,  279.575
243.752,  299.826,  279.796,  287.275
243.844,  316.446,  300.766,  302.705
243.936,  304.086,  291.956,  293.555
244.028,  321.896,  304.796,  307.475
244.120,  268.496,  254.346,  255.525
244.212,  307.706,  293.826,  293.755
244.305,  281.756,  268.496,  267.935
244.397,  306.356,  289.165,  291.675
244.489,  322.056,  304.276,  307.925
244.581,  318.256,  299.255,  300.795
244.673,  294.616,  281.806,  283.225
244.765,  305.796,  286.035,  290.565
244.857,  298.626,  284.986,  287.335
244.949,  304.766,  283.956,  284.945
245.041,  263.856,  250.865,  255.005
245.133,  312.486,  293.695,  296.625
245.225,  295.766,  277.915,  280.695
245.317,  299.746,  289.456,  289.025
245.409,  281.736,  263.755,  269.375
245.501,  304.766,  288.496,  293.045
245.593,  303.596,  286.255,  290.055
245.685,  301.836,  285.405,  288.735
245.776,  300.976,  285.945,  287.235
245.868,  281.976,  271.276,  272.565
245.960,  277.686,  265.875,  263.405
246.052,  323.246,  310.766,  310.445
246.144,  309.686,  294.165,  294.205
246.236,  298.396,  283.576,  283.565
246.328,  305.836,  291.345,  293.965
246.420,  294.396,  279.746,  280.855
246.512,  325.066,  308.236,  310.455
246.604,  297.256,  282.526,  286.825
246.695,  284.496,  273.345,  272.135
246.787,  310.816,  293.526,  301.145
246.879,  310.486,  292.716,  297.145
246.971,  311.446,  299.276,  300.965
247.063,  289.276,  273.255,  278.605
247.155,  307.476,  294.516,  297.195
247.246,  298.376,  283.266,  283.715
247.338,  305.046,  288.116,  294.265
247.430,  317.566,  299.945,  303.475
247.522,  318.156,  297.546,  300.555
247.613,  316.026,  296.586,  299.675
247.705,  306.156,  286.896,  288.445
247.797,  328.546,  305.776,  307.475
247.889,  319.156,  294.706,  295.475
247.980,  323.266,  285.676,  291.995
248.072,  330.786,  282.845,  285.895
248.164,  348.286,  293.216,  298.385
248.256,  302.126,  271.366,  274.105
248.347,  330.126,  309.785,  311.065
248.439,  300.086,  283.165,  282.675
248.531,  321.946,  303.885,  304.835
248.622,  321.476,  307.206,  308.325
248.714,  296.376,  276.945,  278.365
248.806,  311.626,  293.655,  298.015
248.897,  307.746,  291.535,  292.985
248.989,  278.426,  263.956,  263.855
249.081,  299.596,  283.355,  284.905
249.172,  305.746,  289.926,  295.135
249.264,  292.106,  272.076,  273.435
249.356,  287.486,  269.326,  273.745
249.447,  300.046,  282.176,  284.525
249.539,  299.436,  283.086,  284.645
249.630,  307.236,  289.875,  288.495
249.722,  334.586,  313.276,  315.395
249.813,  301.986,  280.496,  284.125
249.905,  308.286,  289.426,  293.665
249.997,  300.406,  281.445,  280.615
250.088,  301.236,  282.255,  288.985
