Wave   ,Sample   ,Dark     ,Reference
230.218,  276.750,  290.315,  293.845
230.311,  324.750,  319.885,  318.565
230.404,  295.750,  309.855,  312.875
230.497,  310.750,  317.385,  315.715
230.591,  351.750,  333.426,  335.355
230.684,  331.750,  326.486,  329.355
230.777,  323.750,  311.736,  314.765
230.870,  296.750,  313.326,  316.955
230.964,  324.750,  310.885,  314.745
231.057,  356.750,  342.496,  343.475
231.150,  324.750,  331.695,  332.715
231.243,  314.750,  330.635,  332.775
231.336,  319.750,  331.375,  331.335
231.430,  315.750,  316.496,  317.715
231.523,  309.750,  324.516,  326.785
231.616,  301.750,  305.445,  309.685
231.709,  322.750,  328.065,  330.025
231.802,  324.750,  300.945,  301.885
231.895,  314.750,  299.836,  300.315
231.988,  319.750,  315.655,  318.535
232.082,  337.750,  298.155,  302.425
232.175,  314.750,  302.155,  306.175
232.268,  301.750,  301.266,  305.345
232.361,  330.750,  304.806,  307.515
232.454,  310.750,  322.396,  323.025
232.547,  303.750,  318.716,  322.655
232.640,  294.750,  296.766,  294.035
232.733,  337.750,  314.116,  323.045
232.826,  304.750,  288.915,  295.035
232.919,  314.750,  313.826,  312.665
233.012,  310.750,  293.646,  292.775
233.105,  322.750,  294.766,  298.815
233.199,  321.750,  299.875,  304.045
233.292,  319.750,  293.475,  296.235
233.385,  282.750,  263.426,  262.225
233.478,  310.750,  293.885,  295.685
233.571,  306.750,  324.586,  327.675
233.664,  303.750,  305.996,  308.435
233.757,  288.750,  280.796,  281.395
233.850,  296.750,  282.255,  285.825
233.943,  326.750,  290.896,  292.195
234.035,  320.750,  300.576,  302.355
234.128,  300.750,  281.836,  283.945
234.221,  313.750,  297.665,  298.245
234.314,  343.750,  304.915,  311.975
234.407,  306.750,  302.935,  309.075
234.500,  289.750,  277.625,  281.875
234.593,  307.750,  287.095,  285.735
234.686,  325.750,  293.746,  293.765
234.779,  286.750,  291.266,  293.165
234.872,  286.750,  281.806,  281.565
234.965,  289.750,  292.806,  290.795
235.058,  294.750,  274.155,  276.215
235.150,  287.750,  285.776,  290.805
235.243,  326.750,  282.736,  284.425
235.336,  284.750,  300.695,  304.545
235.429,  297.750,  273.646,  272.515
235.522,  362.750,  330.996,  335.445
235.615,  280.750,  262.276,  265.145
235.707,  272.750,  282.415,  282.335
235.800,  303.750,  289.815,  290.515
235.893,  303.750,  289.956,  292.955
235.986,  296.750,  298.266,  299.325
236.079,  317.750,  286.586,  291.125
236.171,  289.750,  270.725,  271.865
236.264,  318.750,  312.635,  313.275
236.357,  294.750,  290.986,  293.865
236.450,  331.750,  315.225,  317.215
