Wave   ,Sample   ,Dark     ,Reference
230.218,  286.800,  290.315,  293.845
230.311,  324.800,  319.885,  318.565
230.404,  306.800,  309.855,  312.875
230.497,  292.800,  317.385,  315.715
230.591,  321.800,  333.426,  335.355
230.684,  340.800,  326.486,  329.355
230.777,  333.800,  311.736,  314.765
230.870,  310.800,  313.326,  316.955
230.964,  299.800,  310.885,  314.745
231.057,  368.800,  342.496,  343.475
231.150,  325.800,  331.695,  332.715
231.243,  332.800,  330.635,  332.775
231.336,  338.800,  331.375,  331.335
231.430,  325.800,  316.496,  317.715
231.523,  319.800,  324.516,  326.785
231.616,  316.800,  305.445,  309.685
231.709,  349.800,  328.065,  330.025
231.802,  322.800,  300.945,  301.885
231.895,  290.800,  299.836,  300.315
231.988,  347.800,  315.655,  318.535
232.082,  305.800,  298.155,  302.425
232.175,  296.800,  302.155,  306.175
232.268,  306.800,  301.266,  305.345
232.361,  316.800,  304.806,  307.515
232.454,  319.800,  322.396,  323.025
232.547,  332.800,  318.716,  322.655
232.640,  323.800,  296.766,  294.035
232.733,  316.800,  314.116,  323.045
232.826,  307.800,  288.915,  295.035
232.919,  321.800,  313.826,  312.665
233.012,  289.800,  293.646,  292.775
233.105,  303.800,  294.766,  298.815
233.199,  301.800,  299.875,  304.045
233.292,  317.800,  293.475,  296.235
233.385,  276.800,  263.426,  262.225
233.478,  302.800,  293.885,  295.685
233.571,  325.800,  324.586,  327.675
233.664,  340.800,  305.996,  308.435
233.757,  282.800,  280.796,  281.395
233.850,  279.800,  282.255,  285.825
233.943,  312.800,  290.896,  292.195
234.035,  312.800,  300.576,  302.355
234.128,  281.800,  281.836,  283.945
234.221,  316.800,  297.665,  298.245
234.314,  331.800,  304.915,  311.975
234.407,  343.800,  302.935,  309.075
234.500,  273.800,  277.625,  281.875
234.593,  308.800,  287.095,  285.735
234.686,  321.800,  293.746,  293.765
234.779,  285.800,  291.266,  293.165
234.872,  297.800,  281.806,  281.565
234.965,  272.800,  292.806,  290.795
235.058,  287.800,  274.155,  276.215
235.150,  286.800,  285.776,  290.805
235.243,  290.800,  282.736,  284.425
235.336,  318.800,  300.695,  304.545
235.429,  253.800,  273.646,  272.515
235.522,  353.800,  330.996,  335.445
235.615,  306.800,  262.276,  265.145
235.707,  282.800,  282.415,  282.335
235.800,  286.800,  289.815,  290.515
235.893,  300.800,  289.956,  292.955
235.986,  314.800,  298.266,  299.325
236.079,  284.800,  286.586,  291.125
236.171,  304.800,  270.725,  271.865
236.264,  318.800,  312.635,  313.275
236.357,  321.800,  290.986,  293.865
236.450,  332.800,  315.225,  317.215
236.542,  267.800,  267.065,  272.575
236.635,  321.800,  313.546,  316.385
236.728,  280.800,  285.516,  288.115
236.821,  290.800,  280.165,  283.715
236.913,  279.800,  277.896,  276.315
237.006,  275.800,  271.605,  275.435
237.099,  304.800,  283.896,  285.575
237.191,  301.800,  298.796,  300.225
237.284,  272.800,  267.896,  272.995
237.377,  303.800,  294.725,  297.495
237.470,  309.800,  285.415,  287.875
237.562,  293.800,  276.866,  275.785
237.655,  330.800,  320.945,  324.565
237.747,  281.800,  292.695,  295.845
237.840,  325.800,  313.086,  314.435
237.933,  300.800,  300.445,  301.555
238.025,  310.800,  301.415,  301.595
238.118,  316.800,  282.456,  287.755
238.211,  278.800,  268.155,  272.375
238.303,  282.800,  272.296,  273.415
238.396,  271.800,  268.065,  271.945
238.488,  306.800,  292.625,  291.075
238.581,  311.800,  287.855,  289.445
238.673,  290.800,  285.766,  286.865
238.766,  282.800,  282.635,  283.185
238.859,  311.800,  273.586,  276.105
238.951,  276.800,  281.095,  282.835
239.044,  289.800,  276.496,  279.525
239.136,  252.800,  269.035,  271.705
239.229,  300.800,  280.665,  283.435
239.321,  293.800,  271.255,  276.105
239.414,  313.800,  289.875,  292.345
239.506,  274.800,  284.625,  290.655
239.599,  319.800,  316.315,  315.935
239.691,  263.800,  287.945,  287.755
239.784,  310.800,  301.926,  304.175
239.876,  306.800,  295.005,  294.715
239.969,  264.800,  284.426,  288.635
240.061,  261.800,  269.505,  272.655
240.153,  295.800,  276.776,  278.405
240.246,  292.800,  287.635,  287.925
240.338,  350.800,  315.285,  314.405
240.431,  297.800,  268.896,  270.455
240.523,  270.800,  269.315,  270.665
240.615,  299.800,  299.086,  301.495
240.708,  331.800,  309.945,  312.145
240.800,  306.800,  286.956,  289.175
240.893,  274.800,  272.216,  274.965
240.985,  300.800,  286.116,  289.995
241.077,  261.800,  269.866,  271.905
