Wave   ,Sample   ,Dark     ,Reference
230.218,  294.184,  290.315,  293.845
230.311,  319.803,  319.885,  318.565
230.404,  310.043,  309.855,  312.875
230.497,  321.023,  317.385,  315.715
230.591,  336.423,  333.426,  335.355
230.684,  327.203,  326.486,  329.355
230.777,  314.643,  311.736,  314.765
230.870,  311.923,  313.326,  316.955
230.964,  308.743,  310.885,  314.745
231.057,  341.743,  342.496,  343.475
231.150,  334.303,  331.695,  332.715
231.243,  335.243,  330.635,  332.775
231.336,  335.664,  331.375,  331.335
231.430,  321.904,  316.496,  317.715
231.523,  325.103,  324.516,  326.785
231.616,  307.464,  305.445,  309.685
231.709,  340.504,  328.065,  330.025
231.802,  319.284,  300.945,  301.885
231.895,  318.243,  299.836,  300.315
231.988,  326.803,  315.655,  318.535
232.082,  312.983,  298.155,  302.425
232.175,  318.664,  302.155,  306.175
232.268,  314.904,  301.266,  305.345
232.361,  319.164,  304.806,  307.515
232.454,  335.784,  322.396,  323.025
232.547,  331.184,  318.716,  322.655
232.640,  311.684,  296.766,  294.035
232.733,  329.423,  314.116,  323.045
232.826,  305.724,  288.915,  295.035
232.919,  326.124,  313.826,  312.665
233.012,  299.964,  293.646,  292.775
233.105,  312.124,  294.766,  298.815
233.199,  315.203,  299.875,  304.045
233.292,  307.523,  293.475,  296.235
233.385,  273.464,  263.426,  262.225
233.478,  313.263,  293.885,  295.685
233.571,  338.643,  324.586,  327.675
233.664,  323.823,  305.996,  308.435
233.757,  296.823,  280.796,  281.395
233.850,  295.603,  282.255,  285.825
233.943,  307.284,  290.896,  292.195
234.035,  313.564,  300.576,  302.355
234.128,  294.243,  281.836,  283.945
234.221,  311.724,  297.665,  298.245
234.314,  325.124,  304.915,  311.975
234.407,  321.603,  302.935,  309.075
234.500,  293.743,  277.625,  281.875
234.593,  303.504,  287.095,  285.735
234.686,  312.184,  293.746,  293.765
234.779,  308.143,  291.266,  293.165
234.872,  296.004,  281.806,  281.565
234.965,  308.263,  292.806,  290.795
235.058,  289.964,  274.155,  276.215
235.150,  301.543,  285.776,  290.805
235.243,  300.904,  282.736,  284.425
235.336,  317.944,  300.695,  304.545
235.429,  284.164,  273.646,  272.515
235.522,  347.083,  330.996,  335.445
235.615,  278.583,  262.276,  265.145
235.707,  294.023,  282.415,  282.335
235.800,  307.143,  289.815,  290.515
235.893,  298.944,  289.956,  292.955
235.986,  314.483,  298.266,  299.325
236.079,  299.803,  286.586,  291.125
236.171,  283.983,  270.725,  271.865
236.264,  322.863,  312.635,  313.275
236.357,  303.543,  290.986,  293.865
236.450,  328.344,  315.225,  317.215
236.542,  284.203,  267.065,  272.575
236.635,  326.763,  313.546,  316.385
236.728,  304.083,  285.516,  288.115
236.821,  295.064,  280.165,  283.715
236.913,  293.564,  277.896,  276.315
237.006,  286.784,  271.605,  275.435
237.099,  298.603,  283.896,  285.575
237.191,  318.363,  298.796,  300.225
237.284,  284.703,  267.896,  272.995
237.377,  307.803,  294.725,  297.495
237.470,  299.404,  285.415,  287.875
237.562,  293.724,  276.866,  275.785
237.655,  338.624,  320.945,  324.565
237.747,  311.564,  292.695,  295.845
237.840,  329.564,  313.086,  314.435
237.933,  315.504,  300.445,  301.555
238.025,  318.923,  301.415,  301.595
238.118,  294.083,  282.456,  287.755
238.211,  285.303,  268.155,  272.375
238.303,  289.523,  272.296,  273.415
238.396,  284.124,  268.065,  271.945
238.488,  303.464,  292.625,  291.075
238.581,  300.603,  287.855,  289.445
238.673,  301.603,  285.766,  286.865
238.766,  297.203,  282.635,  283.185
238.859,  291.724,  273.586,  276.105
238.951,  292.664,  281.095,  282.835
239.044,  293.483,  276.496,  279.525
239.136,  281.203,  269.035,  271.705
239.229,  301.784,  280.665,  283.435
239.321,  289.823,  271.255,  276.105
239.414,  308.344,  289.875,  292.345
239.506,  299.703,  284.625,  290.655
239.599,  333.523,  316.315,  315.935
239.691,  302.763,  287.945,  287.755
239.784,  319.143,  301.926,  304.175
239.876,  308.344,  295.005,  294.715
239.969,  302.743,  284.426,  288.635
240.061,  288.303,  269.505,  272.655
240.153,  293.863,  276.776,  278.405
240.246,  301.423,  287.635,  287.925
240.338,  328.944,  315.285,  314.405
240.431,  282.983,  268.896,  270.455
240.523,  287.703,  269.315,  270.665
240.615,  313.143,  299.086,  301.495
240.708,  329.103,  309.945,  312.145
240.800,  308.124,  286.956,  289.175
240.893,  288.303,  272.216,  274.965
240.985,  306.844,  286.116,  289.995
241.077,  284.464,  269.866,  271.905
241.170,  314.504,  300.355,  300.805
241.262,  308.184,  293.695,  290.825
241.354,  269.643,  252.305,  253.985
241.447,  296.043,  281.326,  283.905
241.539,  285.863,  266.746,  270.745
241.631,  335.284,  314.366,  317.275
241.724,  281.004,  259.135,  260.655
241.816,  298.464,  279.385,  281.545
241.908,  299.083,  275.056,  280.445
242.000,  295.124,  277.625,  279.505
242.093,  298.224,  277.725,  280.745
242.185,  293.863,  277.736,  277.535
242.277,  294.023,  274.695,  277.115
242.369,  298.344,  282.146,  286.335
242.462,  290.944,  274.405,  274.215
242.554,  296.543,  277.146,  281.105
242.646,  302.703,  283.146,  286.575
242.738,  324.303,  303.255,  307.195
242.830,  280.284,  259.026,  260.415
242.923,  318.143,  297.035,  299.015
243.015,  286.404,  268.655,  266.675
243.107,  290.884,  267.676,  271.255
243.199,  292.143,  276.345,  278.365
243.291,  292.243,  272.125,  276.215
243.383,  268.323,  254.826,  256.465
243.476,  282.124,  269.435,  268.005
243.568,  297.664,  280.915,  284.885
243.660,  292.103,  273.385,  279.575
243.752,  296.464,  279.796,  287.275
243.844,  314.904,  300.766,  302.705
243.936,  303.823,  291.956,  293.555
244.028,  323.224,  304.796,  307.475
244.120,  269.064,  254.346,  255.525
244.212,  306.124,  293.826,  293.755
244.305,  276.203,  268.496,  267.935
244.397,  301.624,  289.165,  291.675
244.489,  319.263,  304.276,  307.925
244.581,  315.464,  299.255,  300.795
244.673,  297.543,  281.806,  283.225
244.765,  303.583,  286.035,  290.565
244.857,  299.763,  284.986,  287.335
244.949,  299.863,  283.956,  284.945
245.041,  267.523,  250.865,  255.005
245.133,  312.504,  293.695,  296.625
245.225,  295.863,  277.915,  280.695
245.317,  302.543,  289.456,  289.025
245.409,  282.743,  263.755,  269.375
245.501,  300.444,  288.496,  293.045
245.593,  305.603,  286.255,  290.055
245.685,  302.844,  285.405,  288.735
245.776,  296.763,  285.945,  287.235
245.868,  281.303,  271.276,  272.565
245.960,  275.823,  265.875,  263.405
246.052,  321.504,  310.766,  310.445
246.144,  305.464,  294.165,  294.205
246.236,  290.964,  283.576,  283.565
246.328,  305.203,  291.345,  293.965
246.420,  296.023,  279.746,  280.855
246.512,  324.124,  308.236,  310.455
246.604,  296.483,  282.526,  286.825
246.695,  282.504,  273.345,  272.135
246.787,  309.423,  293.526,  301.145
246.879,  306.483,  292.716,  297.145
246.971,  310.863,  299.276,  300.965
247.063,  290.164,  273.255,  278.605
247.155,  309.083,  294.516,  297.195
247.246,  301.184,  283.266,  283.715
247.338,  305.763,  288.116,  294.265
247.430,  316.263,  299.945,  303.475
247.522,  314.803,  297.546,  300.555
247.613,  311.523,  296.586,  299.675
247.705,  303.444,  286.896,  288.445
247.797,  324.344,  305.776,  307.475
247.889,  319.004,  294.706,  295.475
247.980,  322.203,  285.676,  291.995
248.072,  329.564,  282.845,  285.895
248.164,  344.543,  293.216,  298.385
248.256,  305.284,  271.366,  274.105
248.347,  328.243,  309.785,  311.065
248.439,  299.504,  283.165,  282.675
248.531,  318.624,  303.885,  304.835
248.622,  318.583,  307.206,  308.325
248.714,  296.023,  276.945,  278.365
248.806,  313.603,  293.655,  298.015
248.897,  307.423,  291.535,  292.985
