Wave   ,Sample   ,Dark     ,Reference
230.218,  298.825,  290.315,  293.845
230.311,  312.825,  319.885,  318.565
230.404,  305.825,  309.855,  312.875
230.497,  316.825,  317.385,  315.715
230.591,  322.825,  333.426,  335.355
230.684,  320.825,  326.486,  329.355
230.777,  345.825,  311.736,  314.765
230.870,  324.825,  313.326,  316.955
230.964,  331.825,  310.885,  314.745
231.057,  344.825,  342.496,  343.475
231.150,  351.825,  331.695,  332.715
231.243,  318.825,  330.635,  332.775
231.336,  361.825,  331.375,  331.335
231.430,  309.825,  316.496,  317.715
231.523,  313.825,  324.516,  326.785
231.616,  305.825,  305.445,  309.685
231.709,  354.825,  328.065,  330.025
231.802,  286.825,  300.945,  301.885
231.895,  316.825,  299.836,  300.315
231.988,  306.825,  315.655,  318.535
232.082,  310.825,  298.155,  302.425
232.175,  294.825,  302.155,  306.175
232.268,  324.825,  301.266,  305.345
232.361,  327.825,  304.806,  307.515
232.454,  334.825,  322.396,  323.025
232.547,  312.825,  318.716,  322.655
232.640,  320.825,  296.766,  294.035
232.733,  291.825,  314.116,  323.045
232.826,  299.825,  288.915,  295.035
232.919,  336.825,  313.826,  312.665
233.012,  261.825,  293.646,  292.775
233.105,  299.825,  294.766,  298.815
233.199,  285.825,  299.875,  304.045
233.292,  311.825,  293.475,  296.235
233.385,  259.825,  263.426,  262.225
233.478,  300.825,  293.885,  295.685
233.571,  345.825,  324.586,  327.675
233.664,  314.825,  305.996,  308.435
233.757,  293.825,  280.796,  281.395
233.850,  301.825,  282.255,  285.825
233.943,  319.825,  290.896,  292.195
234.035,  326.825,  300.576,  302.355
234.128,  266.825,  281.836,  283.945
234.221,  296.825,  297.665,  298.245
234.314,  312.825,  304.915,  311.975
234.407,  319.825,  302.935,  309.075
234.500,  282.825,  277.625,  281.875
234.593,  302.825,  287.095,  285.735
234.686,  273.825,  293.746,  293.765
234.779,  319.825,  291.266,  293.165
234.872,  269.825,  281.806,  281.565
234.965,  290.825,  292.806,  290.795
235.058,  280.825,  274.155,  276.215
235.150,  286.825,  285.776,  290.805
235.243,  311.825,  282.736,  284.425
235.336,  324.825,  300.695,  304.545
235.429,  274.825,  273.646,  272.515
235.522,  355.825,  330.996,  335.445
235.615,  288.825,  262.276,  265.145
235.707,  303.825,  282.415,  282.335
235.800,  271.825,  289.815,  290.515
235.893,  314.825,  289.956,  292.955
235.986,  303.825,  298.266,  299.325
236.079,  301.825,  286.586,  291.125
236.171,  269.825,  270.725,  271.865
236.264,  337.825,  312.635,  313.275
236.357,  296.825,  290.986,  293.865
236.450,  347.825,  315.225,  317.215
236.542,  296.825,  267.065,  272.575
236.635,  340.825,  313.546,  316.385
236.728,  284.825,  285.516,  288.115
236.821,  287.825,  280.165,  283.715
236.913,  265.825,  277.896,  276.315
237.006,  265.825,  271.605,  275.435
237.099,  281.825,  283.896,  285.575
237.191,  305.825,  298.796,  300.225
237.284,  279.825,  267.896,  272.995
237.377,  294.825,  294.725,  297.495
237.470,  314.825,  285.415,  287.875
237.562,  310.825,  276.866,  275.785
237.655,  338.825,  320.945,  324.565
237.747,  271.825,  292.695,  295.845
237.840,  330.825,  313.086,  314.435
237.933,  320.825,  300.445,  301.555
238.025,  310.825,  301.415,  301.595
238.118,  292.825,  282.456,  287.755
238.211,  269.825,  268.155,  272.375
238.303,  268.825,  272.296,  273.415
238.396,  279.825,  268.065,  271.945
238.488,  296.825,  292.625,  291.075
238.581,  307.825,  287.855,  289.445
238.673,  306.825,  285.766,  286.865
238.766,  273.825,  282.635,  283.185
238.859,  293.825,  273.586,  276.105
238.951,  283.825,  281.095,  282.835
239.044,  295.825,  276.496,  279.525
239.136,  304.825,  269.035,  271.705
239.229,  294.825,  280.665,  283.435
239.321,  276.825,  271.255,  276.105
239.414,  309.825,  289.875,  292.345
239.506,  301.825,  284.625,  290.655
239.599,  335.825,  316.315,  315.935
239.691,  318.825,  287.945,  287.755
239.784,  315.825,  301.926,  304.175
239.876,  302.825,  295.005,  294.715
239.969,  312.825,  284.426,  288.635
240.061,  291.825,  269.505,  272.655
240.153,  304.825,  276.776,  278.405
240.246,  319.825,  287.635,  287.925
240.338,  320.825,  315.285,  314.405
240.431,  273.825,  268.896,  270.455
240.523,  295.825,  269.315,  270.665
240.615,  305.825,  299.086,  301.495
240.708,  327.825,  309.945,  312.145
240.800,  271.825,  286.956,  289.175
240.893,  292.825,  272.216,  274.965
240.985,  299.825,  286.116,  289.995
241.077,  268.825,  269.866,  271.905
241.170,  287.825,  300.355,  300.805
241.262,  315.825,  293.695,  290.825
241.354,  253.825,  252.305,  253.985
241.447,  287.825,  281.326,  283.905
241.539,  309.825,  266.746,  270.745
241.631,  341.825,  314.366,  317.275
