Wave   ,Sample   ,Dark     ,Reference
230.218,  295.882,  290.315,  293.845
230.311,  320.782,  319.885,  318.565
230.404,  308.848,  309.855,  312.875
230.497,  316.315,  317.385,  315.715
230.591,  334.182,  333.426,  335.355
230.684,  328.548,  326.486,  329.355
230.777,  316.715,  311.736,  314.765
230.870,  316.448,  313.326,  316.955
230.964,  310.482,  310.885,  314.745
231.057,  340.782,  342.496,  343.475
231.150,  330.015,  331.695,  332.715
231.243,  329.182,  330.635,  332.775
231.336,  338.148,  331.375,  331.335
231.430,  318.682,  316.496,  317.715
231.523,  321.015,  324.516,  326.785
231.616,  311.248,  305.445,  309.685
231.709,  342.215,  328.065,  330.025
231.802,  311.948,  300.945,  301.885
231.895,  314.682,  299.836,  300.315
231.988,  328.648,  315.655,  318.535
232.082,  317.682,  298.155,  302.425
232.175,  318.248,  302.155,  306.175
232.268,  320.382,  301.266,  305.345
232.361,  317.648,  304.806,  307.515
232.454,  332.015,  322.396,  323.025
232.547,  333.948,  318.716,  322.655
232.640,  304.982,  296.766,  294.035
232.733,  330.748,  314.116,  323.045
232.826,  309.315,  288.915,  295.035
232.919,  326.782,  313.826,  312.665
233.012,  305.115,  293.646,  292.775
233.105,  305.915,  294.766,  298.815
233.199,  316.148,  299.875,  304.045
233.292,  305.882,  293.475,  296.235
233.385,  280.482,  263.426,  262.225
233.478,  312.448,  293.885,  295.685
233.571,  338.548,  324.586,  327.675
233.664,  316.415,  305.996,  308.435
233.757,  299.248,  280.796,  281.395
233.850,  296.848,  282.255,  285.825
233.943,  303.882,  290.896,  292.195
234.035,  316.282,  300.576,  302.355
234.128,  299.915,  281.836,  283.945
234.221,  315.348,  297.665,  298.245
234.314,  325.982,  304.915,  311.975
234.407,  327.348,  302.935,  309.075
234.500,  294.482,  277.625,  281.875
234.593,  304.148,  287.095,  285.735
234.686,  310.182,  293.746,  293.765
234.779,  308.515,  291.266,  293.165
234.872,  289.482,  281.806,  281.565
234.965,  303.648,  292.806,  290.795
235.058,  292.882,  274.155,  276.215
235.150,  305.448,  285.776,  290.805
235.243,  303.215,  282.736,  284.425
235.336,  318.148,  300.695,  304.545
235.429,  292.015,  273.646,  272.515
235.522,  345.348,  330.996,  335.445
235.615,  278.848,  262.276,  265.145
235.707,  296.048,  282.415,  282.335
235.800,  306.382,  289.815,  290.515
235.893,  305.148,  289.956,  292.955
235.986,  314.048,  298.266,  299.325
236.079,  297.082,  286.586,  291.125
236.171,  294.382,  270.725,  271.865
236.264,  325.648,  312.635,  313.275
236.357,  310.215,  290.986,  293.865
236.450,  323.348,  315.225,  317.215
236.542,  283.915,  267.065,  272.575
236.635,  330.415,  313.546,  316.385
236.728,  304.282,  285.516,  288.115
236.821,  294.882,  280.165,  283.715
236.913,  290.182,  277.896,  276.315
237.006,  283.315,  271.605,  275.435
237.099,  301.882,  283.896,  285.575
237.191,  308.482,  298.796,  300.225
237.284,  282.615,  267.896,  272.995
237.377,  310.715,  294.725,  297.495
237.470,  297.548,  285.415,  287.875
237.562,  296.915,  276.866,  275.785
237.655,  334.948,  320.945,  324.565
237.747,  313.148,  292.695,  295.845
237.840,  330.682,  313.086,  314.435
237.933,  313.948,  300.445,  301.555
238.025,  321.382,  301.415,  301.595
238.118,  298.682,  282.456,  287.755
238.211,  290.482,  268.155,  272.375
238.303,  288.715,  272.296,  273.415
238.396,  285.382,  268.065,  271.945
238.488,  304.415,  292.625,  291.075
238.581,  300.448,  287.855,  289.445
238.673,  308.515,  285.766,  286.865
238.766,  293.315,  282.635,  283.185
238.859,  288.815,  273.586,  276.105
238.951,  293.882,  281.095,  282.835
239.044,  295.948,  276.496,  279.525
239.136,  286.048,  269.035,  271.705
239.229,  299.548,  280.665,  283.435
239.321,  291.282,  271.255,  276.105
239.414,  310.082,  289.875,  292.345
239.506,  298.448,  284.625,  290.655
239.599,  327.548,  316.315,  315.935
239.691,  304.215,  287.945,  287.755
239.784,  315.982,  301.926,  304.175
239.876,  308.082,  295.005,  294.715
239.969,  302.648,  284.426,  288.635
240.061,  284.882,  269.505,  272.655
240.153,  291.715,  276.776,  278.405
240.246,  303.182,  287.635,  287.925
240.338,  331.382,  315.285,  314.405
240.431,  285.615,  268.896,  270.455
240.523,  285.115,  269.315,  270.665
240.615,  311.982,  299.086,  301.495
240.708,  331.382,  309.945,  312.145
240.800,  297.615,  286.956,  289.175
240.893,  291.015,  272.216,  274.965
240.985,  304.415,  286.116,  289.995
241.077,  284.215,  269.866,  271.905
241.170,  317.748,  300.355,  300.805
241.262,  305.982,  293.695,  290.825
241.354,  275.448,  252.305,  253.985
241.447,  298.415,  281.326,  283.905
241.539,  293.482,  266.746,  270.745
241.631,  332.582,  314.366,  317.275
241.724,  281.848,  259.135,  260.655
241.816,  295.848,  279.385,  281.545
241.908,  296.448,  275.056,  280.445
242.000,  296.948,  277.625,  279.505
242.093,  299.882,  277.725,  280.745
242.185,  295.482,  277.736,  277.535
242.277,  297.715,  274.695,  277.115
242.369,  302.882,  282.146,  286.335
242.462,  292.415,  274.405,  274.215
242.554,  297.848,  277.146,  281.105
242.646,  302.448,  283.146,  286.575
242.738,  320.882,  303.255,  307.195
242.830,  279.682,  259.026,  260.415
242.923,  314.348,  297.035,  299.015
243.015,  289.815,  268.655,  266.675
243.107,  283.982,  267.676,  271.255
243.199,  296.915,  276.345,  278.365
243.291,  292.748,  272.125,  276.215
243.383,  267.948,  254.826,  256.465
243.476,  280.115,  269.435,  268.005
243.568,  302.082,  280.915,  284.885
243.660,  289.848,  273.385,  279.575
243.752,  301.215,  279.796,  287.275
243.844,  313.748,  300.766,  302.705
243.936,  310.782,  291.956,  293.555
244.028,  318.748,  304.796,  307.475
244.120,  267.482,  254.346,  255.525
244.212,  310.015,  293.826,  293.755
244.305,  275.148,  268.496,  267.935
244.397,  297.248,  289.165,  291.675
244.489,  320.848,  304.276,  307.925
244.581,  313.582,  299.255,  300.795
244.673,  299.882,  281.806,  283.225
244.765,  302.182,  286.035,  290.565
244.857,  298.482,  284.986,  287.335
244.949,  298.348,  283.956,  284.945
245.041,  267.382,  250.865,  255.005
245.133,  314.682,  293.695,  296.625
245.225,  294.082,  277.915,  280.695
245.317,  303.582,  289.456,  289.025
245.409,  281.748,  263.755,  269.375
